"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Year","Month","Day","Membership.rad","Membership.wgs","Q1.rad","Q2.rad","Q3.rad","Q4.rad","Q5.rad","Q1.wgs","Q2.wgs","Q3.wgs","Q4.wgs","Q5.wgs","Q6.wgs","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_03598","ddRADseq","SAMN36656913",NA,NA,"M",19,"Frobisher Bay","Iqaluit",1992,7,3,"HBSC",NA,0.01993,0.517597,0.330542,0.047989,0.083942,NA,NA,NA,NA,NA,NA,18375,18471.4,-0.01583,NA,NA,NA
"S_20_03605","ddRADseq","SAMN36656917",NA,NA,NA,27,"Frobisher Bay","Iqaluit",1992,6,5,"HBSC",NA,0.05396,0.494735,0.301258,0.079299,0.070748,NA,NA,NA,NA,NA,NA,17368,17584.9,-0.03802,NA,NA,NA
"S_20_03606","ddRADseq","SAMN36656918",NA,NA,NA,48,"Frobisher Bay","Iqaluit",1992,6,14,"HBSC",NA,0.058287,0.516026,0.275887,0.079067,0.070733,NA,NA,NA,NA,NA,NA,18173,18120.5,0.00883,NA,NA,NA
"S_20_03613","ddRADseq","SAMN36656921",NA,NA,"M",19,"Frobisher Bay","Iqaluit",1992,6,5,"HBSC",NA,0.046889,0.575593,0.27112,0.021786,0.084612,NA,NA,NA,NA,NA,NA,18345,18470.5,-0.02061,NA,NA,NA
"S_20_03614","ddRADseq","SAMN36656922",NA,NA,"M",27,"Frobisher Bay","Iqaluit",1992,6,9,"HBSC",NA,0.020421,0.634021,0.292865,0.024782,0.027912,NA,NA,NA,NA,NA,NA,18245,18271.7,-0.00444,NA,NA,NA
"S_20_03623","ddRADseq","SAMN36656925",NA,NA,NA,15,"Frobisher Bay","Iqaluit",1992,6,4,"HBSC",NA,0.096212,0.541858,0.328349,0.00001,0.033571,NA,NA,NA,NA,NA,NA,17701,17463.6,0.04226,NA,NA,NA
"S_20_03630","ddRADseq","SAMN36656930",NA,NA,"F",57,"Frobisher Bay","Iqaluit",1991,7,7,"HBSC",NA,0.044451,0.52855,0.236426,0.093765,0.096808,NA,NA,NA,NA,NA,NA,18232,18407.7,-0.02898,NA,NA,NA
"S_20_03631","ddRADseq","SAMN36656931",NA,NA,"F",22,"Frobisher Bay","Iqaluit",1992,7,3,"HBSC",NA,0.060774,0.473214,0.316097,0.039451,0.110464,NA,NA,NA,NA,NA,NA,18145,18343.7,-0.0329,NA,NA,NA
"S_20_03632","ddRADseq","SAMN36656932",NA,NA,"F",34,"Frobisher Bay","Iqaluit",1992,6,19,"CS",NA,0.004108,0.00001,0.995862,0.00001,0.00001,NA,NA,NA,NA,NA,NA,17889,17562,0.05745,NA,NA,NA
"S_20_00646_rep","ddRADseq","SAMN36656157",NA,NA,"M",35,"Ungava Bay","Anse_Inussujuaq_Misaqvik",2001,7,20,"HBSC",NA,0.062607,0.504256,0.283647,0.022842,0.126648,NA,NA,NA,NA,NA,NA,18208,18320.2,-0.01861,NA,NA,NA
"S_20_00647_rep","ddRADseq","SAMN36656158",NA,NA,"M",21,"Ungava Bay","Anse_Inussujuaq_Misaqvik",2001,7,19,"HBSC",NA,0.071135,0.543838,0.31672,0.032094,0.036214,NA,NA,NA,NA,NA,NA,18007,17892.5,0.01962,NA,NA,NA
"S_20_00649","ddRADseq","SAMN36656159",NA,NA,"M",NA,"Ungava Bay","Aupaluk",2001,7,5,"HBSC",NA,0.013748,0.578704,0.240444,0.045723,0.121381,NA,NA,NA,NA,NA,NA,18203,18481.7,-0.04573,NA,NA,NA
"S_20_00650","ddRADseq","SAMN36656160",NA,NA,"F",29,"Ungava Bay","Aupaluk",2001,7,5,"HBSC",NA,0.05599,0.508279,0.241128,0.147854,0.046748,NA,NA,NA,NA,NA,NA,18516,18334.7,0.03003,NA,NA,NA
"S_20_00849_rep","ddRADseq","SAMN36656294",NA,NA,"M",28,"Ungava Bay","Anse_Inussujuaq_Misaqvik",2001,7,20,"HBSC",NA,0.058537,0.623821,0.235895,0.010053,0.071694,NA,NA,NA,NA,NA,NA,18449,18557,-0.01762,NA,NA,NA
"S_20_00851_rep","ddRADseq","SAMN36656295",NA,NA,"F",12,"Ungava Bay","Kangirsuk",2001,6,12,"HBSC",NA,0.03145,0.601121,0.256885,0.073085,0.037459,NA,NA,NA,NA,NA,NA,18324,18434.6,-0.01813,NA,NA,NA
"S_20_00852_rep","ddRADseq","SAMN36656296",NA,NA,"F",16,"Ungava Bay","Kangirsuk",2001,6,12,"HBSC",NA,0.076583,0.576586,0.225603,0.075506,0.045722,NA,NA,NA,NA,NA,NA,18339,18287.2,0.00862,NA,NA,NA
"S_20_00853","ddRADseq","SAMN36656297",NA,NA,"F",27,"Ungava Bay","Tasiujaq",2001,7,20,"HBSC",NA,0.075146,0.598732,0.209476,0.063607,0.05304,NA,NA,NA,NA,NA,NA,18342,18373.5,-0.0052,NA,NA,NA
"S_20_00854_rep","ddRADseq","SAMN36656298",NA,NA,"F",15,"Ungava Bay","Tasiujaq",2001,7,18,"HBSC",NA,0.056829,0.604748,0.111146,0.047848,0.17943,NA,NA,NA,NA,NA,NA,18523,18559.4,-0.00594,NA,NA,NA
"S_20_00855","ddRADseq","SAMN36656299",NA,NA,"M",4,"Ungava Bay","Tasiujaq",2001,7,22,"HBSC",NA,0.040352,0.569958,0.260856,0.07721,0.051623,NA,NA,NA,NA,NA,NA,18247,18258.9,-0.00197,NA,NA,NA
"S_20_00856","ddRADseq","SAMN36656300",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2001,7,16,"HBSC",NA,0.022377,0.521771,0.317122,0.059827,0.078903,NA,NA,NA,NA,NA,NA,17782,18048,-0.04492,NA,NA,NA
"S_20_00857_rep","ddRADseq","SAMN36656301",NA,NA,"M",NA,"Ungava Bay","Dry_Bay",2001,7,19,"HBSC",NA,0.043625,0.630051,0.25345,0.058106,0.014767,NA,NA,NA,NA,NA,NA,18719,18549.5,0.02767,NA,NA,NA
"S_20_00916_rep","ddRADseq","SAMN36656334",NA,NA,"M",33,"Ungava Bay","Kangirsuk",2003,6,19,"HBSC",NA,0.023364,0.596618,0.159067,0.073921,0.147031,NA,NA,NA,NA,NA,NA,18373,18559.7,-0.03046,NA,NA,NA
"S_20_00917","ddRADseq","SAMN36656335",NA,NA,"M",27,"Ungava Bay","Kangirsuk",2003,6,19,"HBSC",NA,0.015966,0.512869,0.297563,0.073284,0.100318,NA,NA,NA,NA,NA,NA,18347,18553.6,-0.03372,NA,NA,NA
"S_20_00918_rep","ddRADseq","SAMN36656336",NA,NA,"F",15,"Ungava Bay","Kangirsuk",2003,6,19,"HBSC",NA,0.029357,0.621013,0.252224,0.036689,0.060717,NA,NA,NA,NA,NA,NA,18174,18468.2,-0.04833,NA,NA,NA
"S_20_00921_rep","ddRADseq","SAMN36656338",NA,NA,"M",26,"Ungava Bay","Kangirsuk",2003,6,19,"HBSC",NA,0.028725,0.537875,0.326892,0.019331,0.087176,NA,NA,NA,NA,NA,NA,18068,18063.8,0.00072,NA,NA,NA
"S_20_01002","ddRADseq","SAMN36656384",NA,NA,"M",6,"Ungava Bay","Kangirsuk",2003,6,15,"HBSC",NA,0.042341,0.48872,0.309279,0.084049,0.075611,NA,NA,NA,NA,NA,NA,17765,18107,-0.05753,NA,NA,NA
"S_20_01012_rep","ddRADseq","SAMN36656389",NA,NA,"F",26,"Ungava Bay","Tasiujaq",2003,6,30,"HBSC",NA,0.045487,0.611315,0.181422,0.07722,0.084556,NA,NA,NA,NA,NA,NA,18358,18470,-0.01838,NA,NA,NA
"S_20_01013_rep","ddRADseq","SAMN36656390",NA,NA,"F",21,"Ungava Bay","Tasiujaq",2003,6,30,"HBSC",NA,0.068667,0.521816,0.259204,0.083388,0.066925,NA,NA,NA,NA,NA,NA,18326,18239.4,0.01444,NA,NA,NA
"S_20_01014","ddRADseq","SAMN36656391",NA,NA,"M",35,"Ungava Bay","Cap_Qalirusiq",2003,8,2,"HBSC",NA,0.027747,0.563733,0.3501,0.012627,0.045793,NA,NA,NA,NA,NA,NA,18479,18550.8,-0.01172,NA,NA,NA
"S_20_01018_rep","ddRADseq","SAMN36656394",NA,NA,"M",23,"Ungava Bay","Kuujjuaq",2003,6,29,"HBSC",NA,0.052102,0.633261,0.210876,0.058397,0.045365,NA,NA,NA,NA,NA,NA,18393,18549.5,-0.02556,NA,NA,NA
"S_20_01178","lcWGS","SAMN36656477","OQ554038","Clade D","F",28,"Ungava Bay","Leaf_Bay",2019,7,26,NA,"HBSC",NA,NA,NA,NA,NA,0.568438,0.020086,0.00001,0.097113,0.261705,0.052648,NA,NA,NA,626236,616110.3,0.05553
"S_20_01179","lcWGS","SAMN36656478","OQ554039","Clade D","M",7,"Ungava Bay","Leaf_Bay",2019,8,14,NA,"HBSC",NA,NA,NA,NA,NA,0.536719,0.015927,0.041308,0.088222,0.269745,0.048078,NA,NA,NA,637259,634142.3,0.01663
"S_20_01180","lcWGS","SAMN36656479","OQ554040","Clade C","F",19,"Ungava Bay","Cap_Qalirusiq",2019,7,26,NA,"HBSC",NA,NA,NA,NA,NA,0.586543,0.023854,0.00001,0.1223,0.244546,0.022747,NA,NA,NA,635677,625788.6,0.05341
"S_20_01874","ddRADseq","SAMN36656642",NA,NA,"M",NA,"Ungava Bay","Baie_Ungavatuaq",1994,8,16,"HBSC",NA,0.039422,0.435322,0.365024,0.019833,0.140398,NA,NA,NA,NA,NA,NA,18184,17940.4,0.04164,NA,NA,NA
"S_20_01878","ddRADseq","SAMN36656643",NA,NA,"F",NA,"Ungava Bay","Baie_Ungavatuaq",1994,8,16,"HBSC",NA,0.022734,0.635285,0.28364,0.058331,0.00001,NA,NA,NA,NA,NA,NA,18254,18506,-0.04118,NA,NA,NA
"S_20_01896","ddRADseq","SAMN36656647",NA,NA,"M",NA,"Ungava Bay","Aupaluk",1999,7,21,"HBSC",NA,0.065768,0.519722,0.267511,0.029839,0.11716,NA,NA,NA,NA,NA,NA,18330,18555.9,-0.03685,NA,NA,NA
"S_20_01904","ddRADseq","SAMN36656650",NA,NA,"F",NA,"Ungava Bay","Aupaluk",1999,7,2,"HBSC",NA,0.054206,0.582309,0.192628,0.04294,0.127917,NA,NA,NA,NA,NA,NA,18026,18359,-0.05505,NA,NA,NA
"S_20_01906","ddRADseq","SAMN36656651",NA,NA,"M",NA,"Ungava Bay","Aupaluk",1999,7,15,"HBSC",NA,0.043552,0.608616,0.213821,0.044083,0.089929,NA,NA,NA,NA,NA,NA,18407,18548,-0.02302,NA,NA,NA
"S_20_01933","ddRADseq","SAMN36656653",NA,NA,"M",NA,"Ungava Bay","Aupaluk",1999,7,2,"HBSC",NA,0.026384,0.660401,0.211609,0.017174,0.084433,NA,NA,NA,NA,NA,NA,18230,18563.5,-0.05439,NA,NA,NA
"S_20_01938","ddRADseq","SAMN36656655",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",1999,7,15,"HBSC",NA,0.044196,0.585373,0.261003,0.07455,0.034878,NA,NA,NA,NA,NA,NA,18281,18179.8,0.01696,NA,NA,NA
"S_20_01939","ddRADseq","SAMN36656656",NA,NA,"F",NA,"Ungava Bay","Tasiujaq",1999,7,28,"HBSC",NA,0.031493,0.554454,0.247092,0.070148,0.096813,NA,NA,NA,NA,NA,NA,18368,18500.5,-0.02169,NA,NA,NA
"S_20_01942","ddRADseq","SAMN36656657",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",1999,7,27,"HBSC",NA,0.034593,0.621079,0.264944,0.013781,0.065602,NA,NA,NA,NA,NA,NA,18451,18548.9,-0.01598,NA,NA,NA
"S_20_01985","ddRADseq","SAMN36656663",NA,NA,"F",NA,"Ungava Bay","Tasiujaq",2010,7,12,"HBSC",NA,0.07317,0.566659,0.269024,0.065806,0.025341,NA,NA,NA,NA,NA,NA,17968,17801.3,0.02875,NA,NA,NA
"S_20_01986","ddRADseq","SAMN36656664",NA,NA,"F",NA,"Ungava Bay","Tasiujaq",2010,8,12,"HBSC",NA,0.045208,0.511832,0.31799,0.004681,0.120288,NA,NA,NA,NA,NA,NA,18341,18560.8,-0.03585,NA,NA,NA
"S_20_01991","ddRADseq","SAMN36656665",NA,NA,"F",NA,"Ungava Bay","Kangiqsualujjuaq",2010,8,16,"HBSC",NA,0.087874,0.533508,0.347701,0.00001,0.030907,NA,NA,NA,NA,NA,NA,18179,17980.8,0.03376,NA,NA,NA
"S_20_02109","ddRADseq","SAMN36656679",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2018,7,14,"HBSC",NA,0.025683,0.572845,0.228304,0.122288,0.05088,NA,NA,NA,NA,NA,NA,18387,18441.2,-0.0089,NA,NA,NA
"S_20_02110","ddRADseq","SAMN36656680",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,7,1,"HBSC",NA,0.104318,0.540549,0.20771,0.075788,0.071635,NA,NA,NA,NA,NA,NA,17945,17750.2,0.03378,NA,NA,NA
"S_20_02115","ddRADseq","SAMN36656681",NA,NA,"F",NA,"Ungava Bay","Islands_Pakkiviit",2018,7,22,"HBSC",NA,0.122032,0.542676,0.313413,0.021869,0.00001,NA,NA,NA,NA,NA,NA,17858,17621.1,0.04135,NA,NA,NA
"S_20_02182","ddRADseq","SAMN36656690",NA,NA,"M",NA,"Ungava Bay","Pointe_Tikiraq",2002,6,28,"HBSC",NA,0.053932,0.566693,0.185974,0.070054,0.123347,NA,NA,NA,NA,NA,NA,18463,18544.6,-0.01333,NA,NA,NA
"S_20_02255","ddRADseq","SAMN36656697",NA,NA,"F",NA,"Ungava Bay","Cap_Qalirusiq",2015,7,11,"HBSC",NA,0.012874,0.714693,0.215574,0.056849,0.00001,NA,NA,NA,NA,NA,NA,18330,18555.5,-0.0368,NA,NA,NA
"S_20_02256","ddRADseq","SAMN36656698",NA,NA,"F",NA,"Ungava Bay","Tasiujaq",2015,7,27,"HBSC",NA,0.041257,0.575715,0.22821,0.034212,0.120606,NA,NA,NA,NA,NA,NA,18110,18470.5,-0.05919,NA,NA,NA
"S_20_02257","ddRADseq","SAMN36656699",NA,NA,"F",NA,"Ungava Bay","Cap_Qalirusiq",2015,7,11,"HBSC",NA,0.115713,0.552518,0.281468,0.050291,0.00001,NA,NA,NA,NA,NA,NA,17884,17526.1,0.0633,NA,NA,NA
"S_20_02258","ddRADseq","SAMN36656700",NA,NA,"F",NA,"Ungava Bay","Baie_Ungavatuaq",2015,7,4,"HBSC",NA,0.063049,0.606362,0.166267,0.071662,0.09266,NA,NA,NA,NA,NA,NA,18306,18546.4,-0.03925,NA,NA,NA
"S_20_02261","ddRADseq","SAMN36656701",NA,NA,"M",NA,"Ungava Bay","Pointe_Tikiraq",2015,6,26,"HBSC",NA,0.00001,0.572256,0.182562,0.1,0.145172,NA,NA,NA,NA,NA,NA,18114,18475.2,-0.05931,NA,NA,NA
"S_20_02262","ddRADseq","SAMN36656702",NA,NA,"M",NA,"Ungava Bay","Pointe_Umiannguaq",2015,7,3,"HBSC",NA,0.021515,0.564056,0.304123,0.00001,0.110297,NA,NA,NA,NA,NA,NA,18174,18272,-0.01632,NA,NA,NA
"S_20_02350","ddRADseq","SAMN36656709",NA,NA,"F",NA,"Ungava Bay","Baie_Ungavatuaq",2018,7,20,"HBSC",NA,0.032523,0.617719,0.287506,0.006391,0.055861,NA,NA,NA,NA,NA,NA,18364,18556.8,-0.03146,NA,NA,NA
"S_20_02352","ddRADseq","SAMN36656710",NA,NA,"F",NA,"Ungava Bay","Aupaluk",2018,7,17,"HBSC",NA,0.029081,0.611481,0.271886,0.024386,0.063167,NA,NA,NA,NA,NA,NA,18283,18525.8,-0.03968,NA,NA,NA
"S_20_02354","ddRADseq","SAMN36656712",NA,NA,"M",NA,"Ungava Bay","Kangirsuk",2018,6,28,"HBSC",NA,0.049203,0.616449,0.241972,0.062158,0.030218,NA,NA,NA,NA,NA,NA,18401,18537.8,-0.02236,NA,NA,NA
"S_20_02355","ddRADseq","SAMN36656713",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,7,9,"HBSC",NA,0.032957,0.613491,0.251855,0.041332,0.060365,NA,NA,NA,NA,NA,NA,18333,18559.6,-0.03699,NA,NA,NA
"S_20_02364","ddRADseq","SAMN36656715",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2018,7,11,"HBSC",NA,0.056506,0.619464,0.170109,0.095477,0.058445,NA,NA,NA,NA,NA,NA,18427,18540.9,-0.01861,NA,NA,NA
"S_20_02365","ddRADseq","SAMN36656716",NA,NA,"M",NA,"Ungava Bay","Aupaluk",2018,7,7,"HBSC",NA,0.084737,0.595003,0.213748,0.00001,0.106503,NA,NA,NA,NA,NA,NA,18292,18355.5,-0.01052,NA,NA,NA
"S_20_02380","ddRADseq","SAMN36656720",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2018,7,10,"HBSC",NA,0.037168,0.524476,0.290926,0.070504,0.076925,NA,NA,NA,NA,NA,NA,18150,18155.6,-0.00094,NA,NA,NA
"S_20_02383","ddRADseq","SAMN36656721",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2018,7,10,"HBSC",NA,0.055648,0.586041,0.275253,0.061335,0.021723,NA,NA,NA,NA,NA,NA,18256,18279.1,-0.00385,NA,NA,NA
"S_20_02385","ddRADseq","SAMN36656722",NA,NA,"F",NA,"Ungava Bay","Cap_Qalirusiq",2018,7,14,"HBSC",NA,0.065253,0.611248,0.203116,0.063514,0.056868,NA,NA,NA,NA,NA,NA,18268,18533.7,-0.04343,NA,NA,NA
"S_20_02386","ddRADseq","SAMN36656723",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2018,7,7,"HBSC",NA,0.034091,0.561762,0.22467,0.066208,0.11327,NA,NA,NA,NA,NA,NA,18241,18241.7,-0.00012,NA,NA,NA
"S_20_02387","ddRADseq","SAMN36656724",NA,NA,"F",NA,"Ungava Bay","Cap_Qalirusiq",2018,7,9,"HBSC",NA,0.023468,0.608926,0.298587,0.032671,0.036348,NA,NA,NA,NA,NA,NA,18232,18508.5,-0.04528,NA,NA,NA
"S_20_02388","ddRADseq","SAMN36656725",NA,NA,"F",NA,"Ungava Bay","Tasiujaq",2018,7,11,"HBSC",NA,0.058162,0.587816,0.21985,0.085787,0.048385,NA,NA,NA,NA,NA,NA,18289,18347.8,-0.00973,NA,NA,NA
"S_20_02389","ddRADseq","SAMN36656726",NA,NA,"F",NA,"Ungava Bay","Cap_Qalirusiq",2018,7,10,"HBSC",NA,0.112883,0.506356,0.253423,0.087215,0.040124,NA,NA,NA,NA,NA,NA,17760,17427.1,0.05932,NA,NA,NA
"S_20_02390","ddRADseq","SAMN36656727",NA,NA,"F",NA,"Ungava Bay","Cap_Qalirusiq",2018,7,13,"HBSC",NA,0.01528,0.638047,0.281165,0.065498,0.00001,NA,NA,NA,NA,NA,NA,18184,18473.5,-0.04751,NA,NA,NA
"S_20_02391","ddRADseq","SAMN36656728",NA,NA,"F",NA,"Ungava Bay","Aupaluk",2018,7,7,"HBSC",NA,0.058404,0.595985,0.186963,0.08752,0.071127,NA,NA,NA,NA,NA,NA,18398,18560.4,-0.02648,NA,NA,NA
"S_20_02392","ddRADseq","SAMN36656729",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,7,6,"HBSC",NA,0.005447,0.642998,0.188192,0.101755,0.061607,NA,NA,NA,NA,NA,NA,18172,18480.6,-0.05063,NA,NA,NA
"S_20_02393","ddRADseq","SAMN36656730",NA,NA,"F",NA,"Ungava Bay","Island_Qulluvik",2018,7,6,"HBSC",NA,0.046815,0.5594,0.272699,0.048109,0.072978,NA,NA,NA,NA,NA,NA,18416,18518.1,-0.0167,NA,NA,NA
"S_20_02394","ddRADseq","SAMN36656731",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,7,2,"HBSC",NA,0.054592,0.569196,0.236385,0.070121,0.069706,NA,NA,NA,NA,NA,NA,18327,18350.4,-0.00388,NA,NA,NA
"S_20_02582","ddRADseq","SAMN36656735",NA,NA,"M",NA,"Ungava Bay","Aupaluk",2017,7,23,"HBSC",NA,0.044441,0.575281,0.194406,0.061653,0.12422,NA,NA,NA,NA,NA,NA,18221,18375.3,-0.0255,NA,NA,NA
"S_20_02591","ddRADseq","SAMN36656736",NA,NA,"F",NA,"Ungava Bay","Tasiujaq",2017,8,5,"HBSC",NA,0.048485,0.541373,0.283846,0.060237,0.06606,NA,NA,NA,NA,NA,NA,18345,18540.2,-0.03188,NA,NA,NA
"S_20_02608","ddRADseq","SAMN36656737",NA,NA,"M",NA,"Ungava Bay","Kuujjuaq",2017,7,2,"HBSC",NA,0.012541,0.625784,0.308201,0.032418,0.021056,NA,NA,NA,NA,NA,NA,18130,18486,-0.05838,NA,NA,NA
"S_20_02609","ddRADseq","SAMN36656738",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2017,7,4,"HBSC",NA,0.021589,0.611162,0.246332,0.041068,0.079849,NA,NA,NA,NA,NA,NA,18281,18523,-0.03958,NA,NA,NA
"S_20_02610","ddRADseq","SAMN36656739",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2017,9,8,"HBSC",NA,0.037705,0.624306,0.214052,0.040186,0.083752,NA,NA,NA,NA,NA,NA,18226,18288.8,-0.01043,NA,NA,NA
"S_20_02611","ddRADseq","SAMN36656740",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2017,6,29,"HBSC",NA,0.05949,0.542484,0.282253,0.039689,0.076084,NA,NA,NA,NA,NA,NA,18322,18520.2,-0.03245,NA,NA,NA
"S_20_02612","ddRADseq","SAMN36656741",NA,NA,"F",NA,"Ungava Bay","Tasiujaq",2017,7,12,"HBSC",NA,0.071721,0.584164,0.179748,0.035169,0.129197,NA,NA,NA,NA,NA,NA,18362,18533.4,-0.02801,NA,NA,NA
"S_20_02633","ddRADseq","SAMN36656742",NA,NA,"F",NA,"Ungava Bay","Baie_Ungavatuaq",2016,7,20,"HBSC",NA,0.075772,0.65896,0.217919,0.02313,0.024218,NA,NA,NA,NA,NA,NA,18283,18400.4,-0.01935,NA,NA,NA
"S_20_02634","ddRADseq","SAMN36656743",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2016,7,12,"HBSC",NA,0.051967,0.560745,0.250184,0.048049,0.089054,NA,NA,NA,NA,NA,NA,18288,18550.3,-0.04283,NA,NA,NA
"S_20_02635","ddRADseq","SAMN36656744",NA,NA,"F",NA,"Ungava Bay","Baie_Ungavatuaq",2016,7,27,"HBSC",NA,0.028029,0.504954,0.345907,0.050127,0.070983,NA,NA,NA,NA,NA,NA,18155,18147.1,0.00132,NA,NA,NA
"S_20_02636","ddRADseq","SAMN36656745",NA,NA,"M",NA,"Ungava Bay","Tasiujaq",2016,7,12,"HBSC",NA,0.032443,0.616243,0.239898,0.064871,0.046545,NA,NA,NA,NA,NA,NA,18175,18539.9,-0.05962,NA,NA,NA
"S_20_02714","ddRADseq","SAMN36656748",NA,NA,"M",NA,"Ungava Bay","Kangiqsualujjuaq",2007,7,23,"HBSC",NA,0.078094,0.488646,0.260348,0.089755,0.083157,NA,NA,NA,NA,NA,NA,17857,17542.5,0.05532,NA,NA,NA
"S_20_02715","ddRADseq","SAMN36656749",NA,NA,"M",NA,"Ungava Bay","Kangiqsualujjuaq",2007,7,22,"HBSC",NA,0.053956,0.569286,0.224047,0.017126,0.135586,NA,NA,NA,NA,NA,NA,18354,18567.5,-0.03481,NA,NA,NA
"S_20_02726","ddRADseq","SAMN36656751",NA,NA,"M",NA,"Ungava Bay","Baie_Ungavatuaq",2007,7,17,"HBSC",NA,0.039914,0.595037,0.239069,0.024564,0.101416,NA,NA,NA,NA,NA,NA,17938,18149.4,-0.03548,NA,NA,NA
"S_20_02727","ddRADseq","SAMN36656752",NA,NA,"F",24,"Ungava Bay","Pointe_Tikiraq",2007,6,22,"HBSC",NA,0.045086,0.603929,0.24131,0.039901,0.069774,NA,NA,NA,NA,NA,NA,18321,18564.4,-0.03969,NA,NA,NA
"S_20_02728","ddRADseq","SAMN36656753",NA,NA,"M",9,"Ungava Bay","Pointe_Tikiraq",2007,6,22,"HBSC",NA,0.062561,0.485991,0.309129,0.047568,0.094751,NA,NA,NA,NA,NA,NA,18152,18309.5,-0.02613,NA,NA,NA
"S_20_02908","ddRADseq","SAMN36656766",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,7,7,"HBSC",NA,0.024254,0.645503,0.231561,0.05601,0.042672,NA,NA,NA,NA,NA,NA,18148,18257.2,-0.01818,NA,NA,NA
"S_20_02910","ddRADseq","SAMN36656767",NA,NA,"F",NA,"Ungava Bay","Island_Qulluvik",2018,7,2,"HBSC",NA,0.04555,0.675791,0.244311,0.02095,0.013398,NA,NA,NA,NA,NA,NA,18512,18548,-0.00587,NA,NA,NA
"S_20_02911","ddRADseq","SAMN36656768",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,6,29,"HBSC",NA,0.110076,0.555628,0.235381,0.052431,0.046483,NA,NA,NA,NA,NA,NA,17996,17887.9,0.01852,NA,NA,NA
"S_20_02912","ddRADseq","SAMN36656769",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,6,24,"HBSC",NA,0.076756,0.536002,0.299843,0.004475,0.082926,NA,NA,NA,NA,NA,NA,18266,17940.1,0.05564,NA,NA,NA
"S_20_02916","ddRADseq","SAMN36656770",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,6,29,"HBSC",NA,0.0242,0.669962,0.224444,0.059569,0.021826,NA,NA,NA,NA,NA,NA,18288,18474,-0.03054,NA,NA,NA
"S_20_02917","ddRADseq","SAMN36656771",NA,NA,"M",NA,"Ungava Bay","Island_Qulluvik",2018,6,24,"HBSC",NA,0.02775,0.542973,0.238248,0.06188,0.129149,NA,NA,NA,NA,NA,NA,18275,18444.9,-0.02794,NA,NA,NA
"S_20_03039","ddRADseq","SAMN36656792",NA,NA,"F",15,"Ungava Bay","Qarmait",2001,6,20,"HBSC",NA,0.074938,0.593571,0.281195,0.023686,0.02661,NA,NA,NA,NA,NA,NA,18500,18417.1,0.01364,NA,NA,NA
"S_20_03092","ddRADseq","SAMN36656804",NA,NA,"F",14,"Ungava Bay","Baie_Qirnituup",1997,7,12,"HBSC",NA,0.070663,0.535016,0.258635,0.071936,0.06375,NA,NA,NA,NA,NA,NA,18144,18026.7,0.01989,NA,NA,NA
"S_20_03095","ddRADseq","SAMN36656805",NA,NA,"F",25,"Ungava Bay","Baie_Qirnituup",1997,7,7,"HBSC",NA,0.025568,0.548989,0.2582,0.085277,0.081966,NA,NA,NA,NA,NA,NA,18322,18475.5,-0.02519,NA,NA,NA
"S_20_03096","ddRADseq","SAMN36656806",NA,NA,"F",37,"Ungava Bay","Baie_Qirnituup",1997,7,7,"HBSC",NA,0.02857,0.549619,0.298676,0.027689,0.095446,NA,NA,NA,NA,NA,NA,18127,18248.4,-0.02021,NA,NA,NA
"S_20_03118","ddRADseq","SAMN36656814",NA,NA,"M",36,"Ungava Bay","Kuujjuaq",1997,7,26,"HBSC",NA,0.031779,0.603607,0.235187,0.031015,0.098411,NA,NA,NA,NA,NA,NA,18283,18495,-0.03476,NA,NA,NA
"S_20_03195","ddRADseq","SAMN36656821",NA,NA,"M",NA,"Ungava Bay","Kuujjuaq",1998,7,11,"HBSC",NA,0.034582,0.586931,0.297487,0.041645,0.039355,NA,NA,NA,NA,NA,NA,18423,18492.5,-0.01139,NA,NA,NA
