"ID_GQ","Q1","Q2","Q3","Q4","K","Region1","Location","Year","Month","Day"
"S_20_00884",0.00215,0.344523,0.131611,0.521716,4,"SHS","Nuvuk_Islands",2001,10,8
"S_20_00885",0.047234,0.596717,0.043147,0.312902,4,"SHS","Kangiqsujuaq",2004,7,12
"S_20_00890",0.028604,0.718276,0.097812,0.155308,4,"SHS","Baie_Qarliik",2004,7,2
"S_20_00891",0.053027,0.814389,1e-05,0.132574,4,"SHS","Salluit",2004,6,29
"S_20_00892",0.058724,0.690156,0.03498,0.216139,4,"SHS","Baie_Nanuttuvik",2004,7,30
"S_20_00894",0.032296,0.316347,0.058942,0.592414,4,"SHS","Ivujivik",2004,10,12
"S_20_00895",0.036627,0.258023,0.075398,0.629952,4,"SHS","Ivujivik",2004,10,19
"S_20_00897",0.060918,0.760144,0.107643,0.071294,4,"SHS","Baie_Nanuttuvik",2004,7,1
"S_20_00898",0.069118,0.744676,0.066281,0.119925,4,"SHS","Salluit",2004,7,1
"S_20_00899",0.035262,0.72553,0.099335,0.139873,4,"SHS","Falaise_Naujaat_Akulliq",2004,7,1
"S_20_00903",0.062909,0.61989,0.086188,0.231013,4,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,27
"S_20_00904",1e-05,0.22831,0.363789,0.407891,4,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,27
"S_20_00905",0.0348,0.485168,0.081051,0.39898,4,"SHS","Falaise_Innijuaq",2003,6,28
"S_20_00907",0.039897,0.719305,0.085393,0.155405,4,"SHS","Pointe_Akulivik",2003,6,26
"S_20_00908",0.072655,0.610436,0.143438,0.173472,4,"SHS","Pointe_Akulivik",2003,6,27
"S_20_00912",0.076096,0.58056,0.014192,0.329152,4,"SHS","Kangiqsujuaq",2003,6,15
"S_20_00913",0.071862,0.790426,0.060353,0.077359,4,"SHS","Kangiqsujuaq",2003,7,10
"S_20_00914",0.040099,0.658459,0.121494,0.179948,4,"SHS","Kangiqsujuaq",2003,6,22
"S_20_00915",0.070908,0.496561,0.030385,0.402147,4,"SHS","Camp_Imilimmiut",2003,6,16
"S_20_00916_rep",0.074124,0.52105,0.164861,0.239965,4,"UNG","Kangirsuk",2003,6,19
"S_20_00917",0.076782,0.694243,0.055394,0.173581,4,"UNG","Kangirsuk",2003,6,19
"S_20_00918_rep",0.068574,0.552602,0.076504,0.30232,4,"UNG","Kangirsuk",2003,6,19
"S_20_00920",0.07297,0.570255,0.081238,0.275537,4,"SHS","Camp_Imilimmiut",2003,6,16
"S_20_00921_rep",0.041643,0.842563,1e-05,0.115784,4,"UNG","Kangirsuk",2003,6,19
"S_20_00924",0.064614,0.179323,0.022591,0.733472,4,"NHB","Repulse_Bay",2002,8,3
"S_20_00925",0.026099,0.03311,0.087283,0.853508,4,"NHB","Repulse_Bay_Hurd Channel",2002,9,13
"S_20_00926",0.027797,0.559778,0.096177,0.316248,4,"NHB","Repulse_Bay_Lyon Inlet",2002,9,NA
"S_20_00927",0.014357,0.599391,0.060592,0.325661,4,"NHB","Repulse_Bay_Nauyad",2002,9,22
"S_20_00928",0.045802,0.606687,0.080431,0.267081,4,"NHB","Coral_Harbour",1993,7,26
"S_20_00929",0.070718,0.663376,0.131349,0.134557,4,"NHB","Coral_Harbour",1993,7,27
"S_20_00930",1e-05,1e-05,1e-05,0.99997,4,"NHB","Coral_Harbour",1993,7,26
"S_20_00943",0.061753,0.483243,0.098175,0.356829,4,"NHB","Coral_Harbour",1996,9,11
"S_20_00944",0.101114,0.20501,0.044838,0.649037,4,"NHB","Coral_Harbour",1996,9,25
"S_20_00945",0.087485,0.207274,0.090275,0.614965,4,"NHB","Coral_Harbour",1996,9,25
"S_20_00948",0.076473,0.297834,0.042782,0.582912,4,"NHB","Coral_Harbour",1996,9,16
"S_20_00951",1e-05,1e-05,1e-05,0.99997,4,"NHB","Repulse_Bay_White Island",2001,8,27
"S_20_00952",0.0435,0.517647,0.106071,0.332782,4,"NHB","Repulse_Bay",2002,9,22
"S_20_00954",0.037399,0.117787,0.040823,0.803992,4,"NHB","Repulse_Bay_White Island",2001,8,27
"S_20_00955",0.047106,0.403975,1e-05,0.548909,4,"NHB","Repulse_Bay_Near Tikiraq",2001,9,3
"S_20_00957",0.046529,0.373883,0.002425,0.577164,4,"NHB","Repulse_Bay",2001,9,20
"S_20_00959",0.115569,0.448923,1e-05,0.435498,4,"NHB","Repulse_Bay",2002,9,22
"S_20_00961",0.024976,0.542877,0.116961,0.315187,4,"SHS","Quaqtaq",2004,10,28
"S_20_00962",0.047131,0.723278,0.113839,0.115752,4,"SHS","Baie_Qarliik",2004,6,5
"S_20_00964",0.030729,0.876714,1e-05,0.092547,4,"SHS","Kangiqsujuaq",2004,6,25
"S_20_00965",0.077704,0.617808,0.130137,0.174351,4,"SHS","Kangiqsujuaq",2004,6,24
"S_20_00966",0.095075,0.60893,0.063196,0.2328,4,"SHS","Kangiqsujuaq",2004,7,15
"S_20_00967",0.051078,0.60044,0.05037,0.298112,4,"SHS","Kangiqsujuaq",2004,7,16
"S_20_00968",1e-05,0.230399,0.07016,0.699431,4,"SHS","Ivujivik",2004,10,6
"S_20_00969",0.020882,0.388539,0.034188,0.556391,4,"SHS","Ivujivik",2004,10,20
"S_20_00974",0.054545,0.366911,0.125252,0.453292,4,"SHS","Quaqtaq",2004,10,28
"S_20_00975",0.079241,0.487526,0.085945,0.347288,4,"SHS","Quaqtaq",2004,10,22
"S_20_00976",0.06336,0.599539,0.084026,0.253075,4,"SHS","Pointe_Naujaat",2004,6,15
"S_20_00977",0.07095,0.717469,0.044315,0.167266,4,"SHS","Pointe_Naujaat",2004,6,15
"S_20_00982",0.082002,0.602548,0.058925,0.256525,4,"SHS","Kangiqsujuaq",2003,6,18
"S_20_00983",0.007154,0.265294,0.07396,0.653592,4,"SHS","Kangiqsujuaq",2003,6,29
"S_20_00987",0.059699,0.610029,0.050481,0.279791,4,"SHS","Ivujivik",2004,7,2
"S_20_00988",0.104685,0.747853,0.058288,0.089174,4,"SHS","Ivujivik",2004,7,7
"S_20_00992",0.087516,0.591708,0.037218,0.283557,4,"SHS","Nuvuk",2003,6,18
"S_20_00993",0.042482,0.59169,0.123346,0.242483,4,"SHS","Nuvuk",2003,6,23
"S_20_00995",0.054742,0.689499,0.141001,0.114758,4,"SHS","Pointe_Naujaat",2003,6,17
"S_20_00996",0.085941,0.642703,0.057298,0.214058,4,"SHS","Pointe_Naujaat",2003,6,16
"S_20_00999",0.071363,0.544132,0.129227,0.255278,4,"SHS","Pointe_Naujaat",2003,6,17
"S_20_01000",0.050222,0.4939,0.066216,0.389661,4,"SHS","Pointe_Naujaat",2003,6,17
"S_20_01001",0.065411,0.729136,0.052838,0.152616,4,"SHS","Kangiqsujuaq",2003,6,21
"S_20_01002",0.055313,0.6812,0.132264,0.131224,4,"UNG","Kangirsuk",2003,6,15
"S_20_01003",0.076445,0.67236,0.10034,0.150855,4,"SHS","Tupirvikallak",2003,6,22
"S_20_01004",0.205417,0.417077,0.249352,0.128153,4,"SHS","Baie_Kangituuq",2003,6,8
"S_20_01009",0.057237,0.768499,0.094576,0.079688,4,"SHS","Nuvuk",2003,6,18
"S_20_01010",0.064695,0.693819,0.101103,0.140383,4,"SHS","Nuvuk",2003,6,15
"S_20_01012_rep",0.092101,0.848361,0.059528,1e-05,4,"UNG","Tasiujaq",2003,6,30
"S_20_01013_rep",0.036109,0.44306,0.064379,0.456452,4,"UNG","Tasiujaq",2003,6,30
"S_20_01014",0.028982,0.731407,0.136097,0.103514,4,"UNG","Cap_Qalirusiq",2003,8,2
"S_20_01016",0.095949,0.572171,0.092465,0.239414,4,"SHS","Camp_Imilimmiut",2003,6,25
"S_20_01017",0.089632,0.615288,0.099933,0.195147,4,"SHS","Camp_Imilimmiut",2003,6,25
"S_20_01018_rep",0.05153,0.656188,0.050705,0.241577,4,"UNG","Kuujjuaq",2003,6,29
"S_20_01019",0.105697,0.775894,0.118399,1e-05,4,"NEH","Puvirnituq",2003,9,18
"S_20_01020",0.073202,0.613392,0.100564,0.212842,4,"SHS","Camp_Imilimmiut",2003,NA,NA
"S_20_01022",0.053976,0.214433,1e-05,0.731581,4,"NWH","Whale_Cove",1997,8,10
"S_20_01023",0.069221,0.722681,0.119107,0.088991,4,"SHS","Quaqtaq",2003,7,29
"S_20_01025",0.020946,0.714821,0.043285,0.220948,4,"SHS","Quaqtaq",2003,NA,NA
"S_20_01026",0.080357,0.80712,0.10933,0.003192,4,"SHS","Camp_Imilimmiut",2003,6,17
"S_20_01028",0.136676,0.570547,0.080562,0.212214,4,"SHS","Kangiqsujuaq",2003,6,30
"S_20_01029",0.038405,0.395854,1e-05,0.565731,4,"NHB","Repulse_Bay",1997,8,28
"S_20_01030",0.035183,0.420399,0.047186,0.497232,4,"NHB","Repulse_Bay",1997,8,23
"S_20_01031",0.053216,0.122652,0.065359,0.758773,4,"NHB","Repulse_Bay",2006,8,12
"S_20_01036",0.020315,0.24548,0.033987,0.700218,4,"NHS","Cape_Dorset",2000,11,4
"S_20_01038",0.087669,0.691757,0.072504,0.148069,4,"NHS","Cape_Dorset",2000,11,1
"S_20_01040",0.053599,0.770463,0.098784,0.077154,4,"NHS","Cape_Dorset",2000,10,31
"S_20_01042",0.000322,0.374211,0.079682,0.545785,4,"NHS","Cape_Dorset_Pakituaq",1999,11,10
"S_20_01044",0.060205,0.688254,0.019735,0.231806,4,"NHB","Coral_Harbour",1999,NA,NA
"S_20_01045",0.026135,0.651307,0.013941,0.308617,4,"NHB","Coral_Harbour",1999,8,17
"S_20_01046",0.020448,0.644012,0.075307,0.260233,4,"NHB","Coral_Harbour",1999,8,16
"S_20_01047",0.006375,0.556364,0.02677,0.410492,4,"NHB","Coral_Harbour",1999,8,16
"S_20_01048",0.042298,0.733199,0.038077,0.186427,4,"NHB","Coral_Harbour",1999,8,17
"S_20_01049",1e-05,1e-05,1e-05,0.99997,4,"NHB","Coral_Harbour",1999,NA,NA
"S_20_01051",0.053551,0.614384,0.033083,0.298982,4,"NHB","Coral_Harbour",1999,8,16
"S_20_01061",0.004239,0.12464,0.02438,0.84674,4,"NHB","Coral_Harbour_Nunaguluk",2000,9,2
"S_20_01062",0.013378,0.150084,0.025352,0.811186,4,"NHB","Coral_Harbour_Snafu",2000,8,24
"S_20_01063",0.063256,0.729046,0.001014,0.206685,4,"NHB","Coral_Harbour_Bear_Island",2000,8,25
"S_20_01065",0.053812,0.453609,0.084743,0.407835,4,"NHB","Coral_Harbour",2000,8,24
"S_20_01066",0.017897,0.59491,0.013648,0.373544,4,"NHB","Coral_Harbour",2000,8,24
"S_20_01068",0.064493,0.509861,0.115703,0.309943,4,"NHB","Coral_Harbour_Prairie_Point",2000,8,26
"S_20_01071",0.10755,0.631832,1e-05,0.260608,4,"NHB","Coral_Harbour_Snafu",2000,9,5
"S_20_01072",1e-05,0.582811,0.083362,0.333817,4,"NHB","Coral_Harbour_Nunaguluk",2000,8,22
"S_20_01074",0.058369,0.642266,0.088716,0.210649,4,"NWH","Chesterfield_Inlet",1999,9,22
"S_20_01076",0.076445,0.657405,0.118169,0.14798,4,"NWH","Chesterfield_Inlet",1999,9,19
"S_20_01077",0.065754,0.394569,0.116207,0.423471,4,"NWH","Chesterfield_Inlet",1999,9,18
"S_20_01078",1e-05,0.407736,0.082131,0.510123,4,"NWH","Chesterfield_Inlet_Fish Bay",1999,9,15
"S_20_01079",0.040285,1e-05,1e-05,0.959695,4,"NWH","Chesterfield_Inlet",1999,9,NA
"S_20_01080",0.0334,0.370109,0.056385,0.540106,4,"NWH","Chesterfield_Inlet",1999,9,NA
"S_20_01081",0.069309,0.717033,0.07369,0.139968,4,"NWH","Chesterfield_Inlet",1999,9,22
"S_20_01083",0.045165,0.347943,0.098966,0.507926,4,"SHS","Digges_Islands",2001,10,22
"S_20_01084",0.084056,0.662461,0.029735,0.223748,4,"SHS","Digges_Islands",2001,10,17
"S_20_01086",0.044007,0.371901,0.116341,0.467751,4,"SHS","Digges_Islands",2001,10,22
"S_20_01087",0.047628,0.538934,0.060606,0.352832,4,"SHS","Digges_Islands",2001,10,23
"S_20_01088",0.038667,0.656712,0.00899,0.295631,4,"SHS","Digges_Islands",2001,10,23
"S_20_01092",0.050119,0.690041,0.084528,0.175312,4,"SHS","Digges_Islands",2001,10,23
"S_20_01093",0.037429,0.613372,0.128105,0.221094,4,"SHS","Digges_Islands",2001,10,23
"S_20_01094",0.076448,0.389832,0.038914,0.494807,4,"SHS","Digges_Islands",2001,10,23
"S_20_01095_rep",0.090349,0.561977,0.081474,0.266201,4,"NEH","Cape_Smith",2001,10,15
"S_20_01097",0.012507,0.301573,0.090989,0.594932,4,"NEH","Cape_Smith",2001,10,15
"S_20_01098",0.093897,0.446669,0.138846,0.320589,4,"NEH","Cape_Smith",2001,10,15
"S_20_01099",0.067654,0.387912,0.147973,0.39646,4,"NEH","Akulivik",2001,10,15
"S_20_01101",0.074219,0.601711,0.126304,0.197765,4,"SHS","Digges_Islands",2001,10,20
"S_20_01105",0.054162,0.462441,0.143244,0.340152,4,"SHS","Digges_Islands",2001,10,20
"S_20_01106",0.0744,0.694391,0.127791,0.103418,4,"SHS","Digges_Islands",2001,10,20
"S_20_01110",0.017596,0.738248,0.081106,0.163051,4,"NHS","Lake_Harbour",1994,11,1
"S_20_01113",0.023529,0.30783,0.12035,0.54829,4,"SHS","Quaqtaq",2001,10,24
"S_20_01124",0.104049,0.341277,0.316675,0.238,4,"SEH","Nastapoka_River",1998,8,9
"S_20_01134",0.077318,0.366551,0.217825,0.338307,4,"SEH","Umiujaq",1999,8,7
"S_20_01136",0.103707,0.432339,0.339579,0.124374,4,"SEH","Lac_Tasiujaq",1995,7,15
"S_20_01137",0.100749,0.428433,0.126767,0.344051,4,"SEH","Inukjuak",2010,7,3
"S_20_01139",0.053476,0.514206,0.159006,0.273312,4,"SHS","Ivujivik",2015,11,2
"S_20_01145",0.037005,0.231595,0.138303,0.593097,4,"SEH","Inukjuak",2009,6,22
"S_20_01147",1e-05,1e-05,0.99997,1e-05,4,"SEH","Inukjuak",1997,7,24
"S_20_01210",0.083336,0.339338,0.217491,0.359835,4,"SEH","Inukjuak",2017,7,2
"S_20_01211",0.077095,0.469272,0.18081,0.272822,4,"SEH","Kuujjuarapik",2018,8,3
"S_20_01214",0.051455,0.660122,0.041491,0.246932,4,"SWH","Nelson_River",2005,7,30
"S_20_01618",0.083898,0.383261,0.328961,0.203879,4,"SEH","Umiujaq",2007,7,1
"S_20_01620",0.073569,0.591832,0.100055,0.234543,4,"SEH","Inukjuak",2010,7,4
"S_20_01621",0.083598,0.56765,0.095214,0.253538,4,"SEH","Inukjuak",1997,8,4
"S_20_01624",0.99997,1e-05,1e-05,1e-05,4,"SEH","Lac_Tasiujaq",1995,7,14
"S_20_01626",0.112155,0.51018,0.18756,0.190106,4,"SEH","Lac_Tasiujaq",2008,7,9
"S_20_01628",0.093855,0.464506,0.222117,0.219521,4,"SEH","Inukjuak",2007,7,2
"S_20_01629",1e-05,1e-05,0.99997,1e-05,4,"SEH","Lac_Tasiujaq",2009,7,25
"S_20_01630",0.047576,0.237395,0.4825,0.232529,4,"SEH","Lac_Tasiujaq",2009,7,21
"S_20_01635",0.039233,0.333586,0.067103,0.560078,4,"SEH","Umiujaq",2017,7,18
"S_20_01636",0.086476,0.367373,0.197448,0.348704,4,"SEH","Baie_Kilualuk",2008,7,10
"S_20_01637",0.057297,0.410481,0.358147,0.174075,4,"SEH","Umiujaq",2008,7,10
"S_20_01638",1e-05,1e-05,0.99997,1e-05,4,"SEH","Baie_Kilualuk",2007,8,8
"S_20_01706",0.078557,0.32298,0.272079,0.326383,4,"SEH","Lac_Tasiujaq",2009,7,7
"S_20_01707",0.076167,0.189959,0.444349,0.289526,4,"SEH","Baie_Kilualuk",2007,8,5
"S_20_01708",1e-05,1e-05,0.99997,1e-05,4,"SEH","Baie_Kilualuk",2007,8,8
"S_20_01709",1e-05,1e-05,0.99997,1e-05,4,"SEH","Lac_Tasiujaq",2009,7,7
"S_20_01765",0.087953,0.503127,0.168838,0.240083,4,"SEH","Nastapoka_River",1994,8,NA
"S_20_01781",0.078537,0.694581,0.098559,0.128324,4,"SLE","LAnse_au_Loup",2009,7,12
"S_20_01784",0.034615,0.42174,0.24646,0.297184,4,"SEH","Nastapoka_River",1994,8,NA
"S_20_01791",0.087102,0.453577,0.199888,0.259433,4,"SEH","Nastapoka_River",1994,8,NA
"S_20_01792",0.063228,0.260973,0.5926,0.0832,4,"SEH","Nastapoka_River",1994,8,NA
"S_20_01801",0.118421,0.465527,0.196828,0.219224,4,"SEH","Nastapoka_Sound",2001,8,7
"S_20_01803",0.064541,0.429277,0.341978,0.164204,4,"SEH","Nastapoka_Sound",2001,8,3
"S_20_01863",1e-05,0.617334,0.129909,0.252748,4,"SEH","Kuujjuarapik",1990,NA,NA
"S_20_01866",0.093092,0.692794,0.078252,0.135862,4,"SHS","Baie_Kangiararjuk",1994,10,19
"S_20_01873",0.016257,0.334173,0.05112,0.59845,4,"SEH","Kuujjuarapik",1993,NA,NA
"S_20_01874",0.064405,0.748304,0.074893,0.112398,4,"UNG","Baie_Ungavatuaq",1994,8,16
"S_20_01878",0.046149,0.581449,0.065651,0.306751,4,"UNG","Baie_Ungavatuaq",1994,8,16
"S_20_01882",0.089451,0.670316,0.056375,0.183857,4,"SHS","Kangirsuapik",1994,10,17
"S_20_01883",1e-05,0.697519,0.099094,0.203376,4,"SHS","Kangirsuapik",1994,10,17
"S_20_01896",0.046001,0.713758,0.103736,0.136505,4,"UNG","Aupaluk",1999,7,21
"S_20_01899",0.05074,0.731448,0.057504,0.160307,4,"SHS","Wales_Island",1999,7,5
"S_20_01900",0.034873,0.651449,0.064689,0.248989,4,"SHS","Tupirvikallak",1999,6,18
"S_20_01904",0.075585,0.627879,0.130042,0.166494,4,"UNG","Aupaluk",1999,7,2
"S_20_01906",0.057812,0.73214,0.135016,0.075031,4,"UNG","Aupaluk",1999,7,15
"S_20_01920",0.006761,0.669661,0.127127,0.19645,4,"SHS","Ivujivik",1999,6,25
"S_20_01933",0.049778,0.701499,0.096478,0.152245,4,"UNG","Aupaluk",1999,7,2
"S_20_01935",0.071731,0.651559,0.04991,0.226801,4,"SHS","Baie_Kangiararjuk",1999,7,6
"S_20_01938",0.055704,0.720918,0.082961,0.140417,4,"UNG","Tasiujaq",1999,7,15
"S_20_01939",0.093039,0.710446,0.073974,0.122541,4,"UNG","Tasiujaq",1999,7,28
"S_20_01942",0.061273,0.670975,0.114923,0.152829,4,"UNG","Tasiujaq",1999,7,27
"S_20_01947",0.063363,0.552357,0.128261,0.25602,4,"SHS","Quaqtaq",2001,10,22
"S_20_01949",0.062007,0.494203,0.02894,0.41485,4,"SHS","Quaqtaq",2001,10,22
"S_20_01985",0.058518,0.552285,0.073419,0.315779,4,"UNG","Tasiujaq",2010,7,12
"S_20_01986",0.132305,0.800137,0.023457,0.044101,4,"UNG","Tasiujaq",2010,8,12
"S_20_01991",0.077043,0.581969,0.054888,0.286099,4,"UNG","Kangiqsualujjuaq",2010,8,16
"S_20_02070",0.081508,0.628705,0.10422,0.185566,4,"NEH","Akulivik",2017,10,24
"S_20_02083",0.121987,0.418059,0.15064,0.309314,4,"SEH","Island_Anderson",2017,6,22
"S_20_02100",0.1354,0.626442,0.075002,0.163156,4,"NEH","Akulivik",2018,10,29
"S_20_02102",0.06128,0.497892,0.171058,0.269771,4,"NEH","Akulivik",2018,10,20
"S_20_02103",0.081373,0.694043,0.113968,0.110617,4,"NEH","Pointe_Qikirtaujaq",2018,10,16
"S_20_02104",0.094532,0.369501,0.323034,0.212933,4,"SEH","Kuujjuarapik",2018,7,7
"S_20_02109",0.062566,0.398186,0.164506,0.374742,4,"UNG","Tasiujaq",2018,7,14
"S_20_02110",0.06042,0.551854,0.108771,0.278955,4,"UNG","Island_Qulluvik",2018,7,1
"S_20_02115",0.058951,0.533102,0.022126,0.38582,4,"UNG","Islands_Pakkiviit",2018,7,22
"S_20_02173",0.047574,0.448168,0.25555,0.248708,4,"SEH","Umiujaq",2002,6,18
"S_20_02182",0.064113,0.652821,0.099558,0.183508,4,"UNG","Pointe_Tikiraq",2002,6,28
"S_20_02239",0.052027,0.655543,0.147027,0.145403,4,"SHS","Island_Naujaaraarjuq",2015,6,26
"S_20_02240",0.047801,0.646065,0.16996,0.136174,4,"SHS","Island_Naujaaraarjuq",2015,6,27
"S_20_02242",0.043699,0.862911,0.06455,0.02884,4,"SHS","Island_Naujaaraarjuq",2015,6,27
"S_20_02252",0.104439,0.620254,0.142013,0.133294,4,"SHS","Pointe_Arvavik",2015,6,23
"S_20_02254",0.105731,0.556044,0.158603,0.179622,4,"SHS","Island_Naujaaraarjuq",2015,6,23
"S_20_02255",0.05405,0.54478,0.096965,0.304205,4,"UNG","Cap_Qalirusiq",2015,7,11
"S_20_02256",0.056451,0.663229,0.117535,0.162785,4,"UNG","Tasiujaq",2015,7,27
"S_20_02257",0.044886,0.33006,0.048239,0.576816,4,"UNG","Cap_Qalirusiq",2015,7,11
"S_20_02258",0.054927,0.693163,0.063085,0.188824,4,"UNG","Baie_Ungavatuaq",2015,7,4
"S_20_02261",0.090531,0.627114,0.066688,0.215667,4,"UNG","Pointe_Tikiraq",2015,6,26
"S_20_02262",0.078237,0.723626,0.087829,0.110307,4,"UNG","Pointe_Umiannguaq",2015,7,3
"S_20_02285",0.032774,0.696498,0.019509,0.251218,4,"SHS","Pointe_Naujaat",2004,6,15
"S_20_02350",0.030288,0.450679,0.051133,0.4679,4,"UNG","Baie_Ungavatuaq",2018,7,20
"S_20_02352",0.109697,0.494026,0.121782,0.274495,4,"UNG","Aupaluk",2018,7,17
"S_20_02354",0.068517,0.528578,0.129391,0.273513,4,"UNG","Kangirsuk",2018,6,28
"S_20_02355",0.016935,0.549064,0.165433,0.268568,4,"UNG","Island_Qulluvik",2018,7,9
"S_20_02362",0.084945,0.678801,0.106064,0.130191,4,"NEH","Akulivik",2018,10,20
"S_20_02364",0.058685,0.432934,0.103616,0.404765,4,"UNG","Tasiujaq",2018,7,11
"S_20_02365",0.069271,0.751885,0.048132,0.130712,4,"UNG","Aupaluk",2018,7,7
"S_20_02373",0.068204,0.661425,0.068258,0.202114,4,"NEH","Akulivik",2018,10,20
"S_20_02374",0.088705,0.595866,0.057599,0.25783,4,"NEH","Akulivik",2018,10,20
"S_20_02375",0.110883,0.326045,0.210068,0.353005,4,"SEH","Inukjuak",2018,6,23
"S_20_02380",0.06221,0.461032,0.052177,0.424581,4,"UNG","Tasiujaq",2018,7,10
"S_20_02383",0.017769,0.35931,0.066352,0.556569,4,"UNG","Tasiujaq",2018,7,10
"S_20_02385",0.057541,0.402951,0.099421,0.440088,4,"UNG","Cap_Qalirusiq",2018,7,14
"S_20_02386",0.027306,0.403422,0.104923,0.464348,4,"UNG","Tasiujaq",2018,7,7
"S_20_02387",0.013765,0.469907,0.051258,0.46507,4,"UNG","Cap_Qalirusiq",2018,7,9
"S_20_02388",0.068603,0.432232,0.070759,0.428406,4,"UNG","Tasiujaq",2018,7,11
"S_20_02389",0.028489,0.326771,0.106543,0.538197,4,"UNG","Cap_Qalirusiq",2018,7,10
"S_20_02390",0.101338,0.603458,0.041384,0.25382,4,"UNG","Cap_Qalirusiq",2018,7,13
"S_20_02391",0.075385,0.461092,0.109223,0.3543,4,"UNG","Aupaluk",2018,7,7
"S_20_02392",0.064065,0.396426,0.113247,0.426262,4,"UNG","Island_Qulluvik",2018,7,6
"S_20_02393",0.020257,0.446881,0.001459,0.531404,4,"UNG","Island_Qulluvik",2018,7,6
"S_20_02394",0.045066,0.595771,0.107632,0.25153,4,"UNG","Island_Qulluvik",2018,7,2
"S_20_02537",0.078149,0.885265,0.036577,1e-05,4,"SHS","Camp_Imilimmiut",2004,7,7
"S_20_02539",0.072062,0.621264,0.092823,0.213852,4,"SHS","Camp_Imilimmiut",2004,7,7
"S_20_02540",0.082057,0.217953,0.072175,0.627814,4,"SHS","Camp_Imilimmiut",2004,7,7
"S_20_02582",0.066906,0.668808,0.116767,0.147519,4,"UNG","Aupaluk",2017,7,23
"S_20_02591",0.069989,0.746879,0.101884,0.081248,4,"UNG","Tasiujaq",2017,8,5
"S_20_02608",0.059995,0.653064,0.027582,0.259359,4,"UNG","Kuujjuaq",2017,7,2
"S_20_02609",0.056129,0.700821,0.112401,0.130649,4,"UNG","Tasiujaq",2017,7,4
"S_20_02610",0.027076,0.671746,1e-05,0.301168,4,"UNG","Tasiujaq",2017,9,8
"S_20_02611",0.031642,0.679701,0.073509,0.215149,4,"UNG","Tasiujaq",2017,6,29
"S_20_02612",0.079037,0.673603,0.051236,0.196124,4,"UNG","Tasiujaq",2017,7,12
"S_20_02633",0.064651,0.714001,0.133277,0.088071,4,"UNG","Baie_Ungavatuaq",2016,7,20
"S_20_02634",0.038135,0.820103,0.076418,0.065345,4,"UNG","Tasiujaq",2016,7,12
"S_20_02635",0.051051,0.070891,0.030328,0.847729,4,"UNG","Baie_Ungavatuaq",2016,7,27
"S_20_02636",0.089761,0.684362,0.116438,0.10944,4,"UNG","Tasiujaq",2016,7,12
"S_20_02659",0.071999,0.406644,0.222665,0.298692,4,"SEH","Lac_Tasiujaq",2015,NA,NA
"S_20_02664",0.03464,0.577961,0.109945,0.277454,4,"SEH","Umiujaq",2007,7,16
"S_20_02714",0.068528,0.663145,0.104093,0.164234,4,"UNG","Kangiqsualujjuaq",2007,7,23
"S_20_02715",0.101045,0.70354,0.076345,0.11907,4,"UNG","Kangiqsualujjuaq",2007,7,22
"S_20_02726",0.09836,0.706294,0.10681,0.088536,4,"UNG","Baie_Ungavatuaq",2007,7,17
"S_20_02727",0.036884,0.691431,0.139208,0.132476,4,"UNG","Pointe_Tikiraq",2007,6,22
"S_20_02728",0.067962,0.63836,0.01105,0.282629,4,"UNG","Pointe_Tikiraq",2007,6,22
"S_20_02808",0.081792,0.373833,0.219295,0.325081,4,"NEH","Akulivik",2009,5,10
"S_20_02809",0.074353,0.494586,0.144096,0.286965,4,"NEH","Akulivik",2009,5,10
"S_20_02848",0.096791,0.353049,0.22121,0.32895,4,"SEH","Inukjuak",2007,8,11
"S_20_02849",0.10601,0.351344,0.333841,0.208805,4,"SEH","Baie_Kilualuk",2007,7,24
"S_20_02908",0.038156,0.495085,0.1415,0.325259,4,"UNG","Island_Qulluvik",2018,7,7
"S_20_02910",0.012325,0.659145,0.046784,0.281745,4,"UNG","Island_Qulluvik",2018,7,2
"S_20_02911",0.052855,0.489367,0.047416,0.410362,4,"UNG","Island_Qulluvik",2018,6,29
"S_20_02912",0.051214,0.471808,0.086193,0.390785,4,"UNG","Island_Qulluvik",2018,6,24
"S_20_02916",0.044962,0.580225,0.10657,0.268243,4,"UNG","Island_Qulluvik",2018,6,29
"S_20_02917",0.063811,0.765203,0.099744,0.071242,4,"UNG","Island_Qulluvik",2018,6,24
"S_20_02957",0.079507,0.670142,0.111299,0.139051,4,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5
"S_20_02958",0.99997,1e-05,1e-05,1e-05,4,"SEH","Nastapoka_River",1998,8,9
"S_20_02961",0.99997,1e-05,1e-05,1e-05,4,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5
"S_20_02963",0.086394,0.438598,0.321701,0.153307,4,"SEH","Nastapoka_Sound",1999,8,3
"S_20_02964",0.064898,0.291404,0.215829,0.427868,4,"SEH","Nastapoka_Sound",1999,8,3
"S_20_02965",0.99997,1e-05,1e-05,1e-05,4,"SEH","Nastapoka_Sound",1999,8,3
