SsampleID,ID_GQ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,K,Region,Membership
S_20_03510,323.CBS.2007.BELUGA.ADN_20_02295.S_20_03510.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.812914,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.187006,10,CS,CS
S_20_03511,313.CBS.2002.BELUGA.ADN_20_02297.S_20_03511.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.758376,0.003822,0.10197,0.118255,0.017527,1.00E-05,1.00E-05,10,CS,CS
S_20_03522,342.CBS.2002.BELUGA.ADN_20_01137.S_20_03522.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,CS,CS
S_20_01331,296.FRB.2002.BELUGA.ADN_20_04810.S_20_01331.dl.n_s.bam,0.02515,0.013697,0.00631,0.032335,1.00E-05,1.00E-05,0.45191,0.02258,0.247253,0.200745,10,FRB,HBSC
S_20_01400,290.FRB.1997.BELUGA.ADN_20_04855.S_20_01400.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,10,FRB,HBSC
S_20_01434,294.FRB.1996.BELUGA.ADN_20_04926.S_20_01434.dl.n_s.bam,0.006472,0.021885,0.009497,0.113516,0.044392,0.025133,0.240152,0.002551,0.269108,0.267293,10,FRB,HBSC
S_20_01437,295.FRB.1996.BELUGA.ADN_20_04929.S_20_01437.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,10,FRB,HBSC
S_20_01438,293.FRB.1996.BELUGA.ADN_20_04930.S_20_01438.dl.n_s.bam,0.049224,1.00E-05,0.006737,0.068131,0.054369,0.007023,0.44307,0.002392,0.204663,0.164381,10,FRB,HBSC
S_20_01444,289.FRB.1996.BELUGA.ADN_20_04918.S_20_01444.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,10,FRB,HBSC
S_20_01454,291.FRB.1993.BELUGA.ADN_20_04901.S_20_01454.dl.n_s.bam,0.020382,0.010392,0.005439,0.369139,0.010513,0.039854,0.238647,1.00E-05,0.153262,0.152362,10,FRB,HBSC
S_20_01462,292.FRB.1994.BELUGA.ADN_20_04909.S_20_01462.dl.n_s.bam,0.047006,0.00106,0.01548,0.033818,0.030628,0.032216,0.490337,1.00E-05,0.308928,0.040518,10,FRB,HBSC
S_20_00622,66.JAM.2007.BELUGA.ADN_20_00971.S_20_00622.dl.n_s.bam,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,JAM,JAM-BEL
S_20_00699,65.JAM.2007.BELUGA.ADN_20_00975.S_20_00699.dl.n_s.bam,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,JAM,JAM-BEL
S_20_00710,68.JAM.2008.BELUGA.ADN_20_02349.S_20_00710.dl.n_s.bam,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,JAM,JAM-BEL
S_20_00711,64.JAM.2007.BELUGA.ADN_20_02340.S_20_00711.dl.n_s.bam,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,JAM,JAM-BEL
S_20_01154,61.JAM.2003.BELUGA.ADN_20_01040.S_20_01154.dl.n_s.bam,1.00E-05,1.00E-05,0.966999,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032921,1.00E-05,1.00E-05,10,JAM,JAM-BEL
S_20_03444,71.JAM.2009.BELUGA.ADN_20_05089.S_20_03444.dl.n_s.bam,1.00E-05,1.00E-05,0.950303,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.049617,10,JAM,JAM-BEL
S_20_03447,73.JAM.2009.BELUGA.ADN_20_01167.S_20_03447.dl.n_s.bam,1.00E-05,1.00E-05,0.940965,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.058955,10,JAM,JAM-BEL
S_20_03448,72.JAM.2009.BELUGA.ADN_20_01168.S_20_03448.dl.n_s.bam,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,JAM,JAM-BEL
S_20_03453,70.JAM.2008.BELUGA.ADN_20_02347.S_20_03453.dl.n_s.bam,1.00E-05,1.00E-05,0.902246,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.097674,10,JAM,JAM-BEL
S_20_03455,69.JAM.2008.BELUGA.ADN_20_02350.S_20_03455.dl.n_s.bam,1.00E-05,1.00E-05,0.924904,1.00E-05,1.00E-05,1.00E-05,0.075016,1.00E-05,1.00E-05,1.00E-05,10,JAM,JAM-BEL
S_20_00929,194.NHB.1993.BELUGA.ADN_20_02014.S_20_00929.dl.n_s.bam,0.010754,0.001224,1.00E-05,0.038361,0.037056,0.030132,0.542424,0.011048,0.229104,0.099888,10,NHB,HBSC
S_20_01051,198.NHB.1999.BELUGA.ADN_20_02052.S_20_01051.dl.n_s.bam,1.00E-05,0.012515,0.00241,0.02122,1.00E-05,0.012051,0.517329,0.018595,0.2128,0.20306,10,NHB,HBSC
S_20_01052,197.NHB.1999.BELUGA.ADN_20_01276.S_20_01052.dl.n_s.bam,1.00E-05,0.006523,1.00E-05,0.053143,1.00E-05,1.00E-05,0.404294,0.014723,0.202818,0.318459,10,NHB,HBSC
S_20_01062,200.NHB.2000.BELUGA.ADN_20_04748.S_20_01062.dl.n_s.bam,0.097676,0.014412,0.016644,0.037901,0.024709,0.024265,0.273788,1.00E-05,0.054612,0.455982,10,NHB,HBSC
S_20_01063,202.NHB.2000.BELUGA.ADN_20_04752.S_20_01063.dl.n_s.bam,0.036261,0.011325,1.00E-05,0.021626,0.055162,0.034451,0.450223,0.009037,0.201558,0.180346,10,NHB,HBSC
S_20_01066,199.NHB.2000.BELUGA.ADN_20_04746.S_20_01066.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,10,NHB,HBSC
S_20_01067,205.NHB.2000.BELUGA.ADN_20_04749.S_20_01067.dl.n_s.bam,0.06511,0.009947,0.008204,0.032105,0.034276,0.038485,0.514611,0.015937,0.208506,0.07282,10,NHB,HBSC
S_20_01259,207.NHB.2007.BELUGA.ADN_20_04654.S_20_01259.dl.n_s.bam,1.00E-05,0.011226,0.004615,0.003912,1.00E-05,0.015617,0.452754,1.00E-05,0.231393,0.280452,10,NHB,HBSC
S_20_01260,208.NHB.2007.BELUGA.ADN_20_05021.S_20_01260.dl.n_s.bam,0.001785,0.015331,1.00E-05,0.013836,0.034505,0.009238,0.422962,0.008377,0.215124,0.278832,10,NHB,HBSC
S_20_01261,206.NHB.2007.BELUGA.ADN_20_04657.S_20_01261.dl.n_s.bam,0.044519,0.023664,0.019069,0.031706,0.026553,0.034697,0.38348,0.024425,0.205486,0.206402,10,NHB,HBSC
S_20_01279,203.NHB.2000.BELUGA.ADN_20_04743.S_20_01279.dl.n_s.bam,0.023148,0.016691,0.001888,0.039992,0.039233,0.032449,0.464204,1.00E-05,0.175454,0.20693,10,NHB,HBSC
S_20_01359,218.NHB.2009.BELUGA.ADN_20_04805.S_20_01359.dl.n_s.bam,0.067553,0.007994,0.010108,0.013353,0.014366,0.034892,0.523051,0.007979,0.193703,0.127002,10,NHB,HBSC
S_20_01384,204.NHB.2001.BELUGA.ADN_20_04877.S_20_01384.dl.n_s.bam,0.053063,0.015625,0.021319,0.048362,0.087817,0.039507,0.390247,0.01166,0.18017,0.152232,10,NHB,HBSC
S_20_01388,209.NHB.2001.BELUGA.ADN_20_05953.S_20_01388.dl.n_s.bam,0.011523,0.002407,0.016338,0.050292,0.042011,0.002249,0.458826,0.019741,0.198701,0.197913,10,NHB,HBSC
S_20_01390,210.NHB.2001.BELUGA.ADN_20_04881.S_20_01390.dl.n_s.bam,0.006551,0.006832,1.00E-05,0.059333,0.031946,0.045562,0.456601,1.00E-05,0.211567,0.181588,10,NHB,HBSC
S_20_01391,201.NHB.2001.BELUGA.ADN_20_04872.S_20_01391.dl.n_s.bam,0.024543,0.027507,0.042676,0.293545,0.17018,0.132008,0.149309,0.017157,0.045239,0.097837,10,NHB,HBSC
S_20_01392,211.NHB.2001.BELUGA.ADN_20_04873.S_20_01392.dl.n_s.bam,0.041198,0.005798,0.018609,0.053813,0.084668,0.021602,0.469836,0.032823,0.18445,0.087203,10,NHB,HBSC
S_20_01393,212.NHB.2001.BELUGA.ADN_20_04874.S_20_01393.dl.n_s.bam,0.045345,1.00E-05,0.020808,0.091026,0.069682,0.032454,0.339462,1.00E-05,0.282459,0.118744,10,NHB,HBSC
S_20_01394,214.NHB.2001.BELUGA.ADN_20_04876.S_20_01394.dl.n_s.bam,0.082094,1.00E-05,0.004232,1.00E-05,0.020238,0.021689,0.366203,0.014414,0.090057,0.401053,10,NHB,HBSC
S_20_01413,216.NHB.2001.BELUGA.ADN_20_04867.S_20_01413.dl.n_s.bam,0.035775,0.004919,0.006014,0.072232,0.054284,0.036552,0.431587,0.019375,0.193494,0.145768,10,NHB,HBSC
S_20_01414,213.NHB.2001.BELUGA.ADN_20_04869.S_20_01414.dl.n_s.bam,0.07871,0.005705,1.00E-05,1.00E-05,1.00E-05,0.026746,0.28831,0.026054,0.113142,0.461304,10,NHB,HBSC
S_20_01415,219.NHB.2001.BELUGA.ADN_20_04870.S_20_01415.dl.n_s.bam,0.014854,0.016504,1.00E-05,0.050171,0.00441,0.01165,0.457758,1.00E-05,0.188513,0.256121,10,NHB,HBSC
S_20_01480,217.NHB.2001.BELUGA.ADN_20_04898.S_20_01480.dl.n_s.bam,0.127988,0.010322,1.00E-05,0.03641,0.031863,0.011922,0.37863,0.01677,0.068585,0.3175,10,NHB,HBSC
S_20_03497,215.NHB.2001.BELUGA.ADN_20_05970.S_20_03497.dl.n_s.bam,1.00E-05,0.012864,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.454723,1.00E-05,0.19895,0.333404,10,NHB,HBSC
S_20_01453,223.NHS.1993.BELUGA.ADN_20_04900.S_20_01453.dl.n_s.bam,0.045114,0.018716,0.01364,0.036654,0.005132,0.030069,0.539223,0.004939,0.232315,0.074199,10,NHS,HBSC
S_20_01528,231.NHS.1989.BELUGA.ADN_20_05001.S_20_01528.dl.n_s.bam,0.096165,0.00359,0.032262,0.05824,0.070762,0.019948,0.528603,0.018848,0.138929,0.032653,10,NHS,HBSC
S_20_00657,16.NWH.1999.BELUGA.ADN_20_02092.S_20_00657.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.753519,0.014725,0.064566,0.16713,1.00E-05,1.00E-05,1.00E-05,10,NWH,CS
S_20_00678,44.NWH.1992.BELUGA.ADN_20_01413.S_20_00678.dl.n_s.bam,0.051152,0.00922,0.192762,0.027228,0.00959,0.052445,0.089721,0.036063,0.034662,0.497158,10,NWH,HBSC
S_20_00681,18.NWH.1999.BELUGA.ADN_20_01484.S_20_00681.dl.n_s.bam,0.109183,0.002077,0.009393,0.003204,1.00E-05,0.025653,0.227398,0.008563,0.045418,0.569099,10,NWH,HBSC
S_20_00682,17.NWH.1999.BELUGA.ADN_20_01402.S_20_00682.dl.n_s.bam,1.00E-05,0.004992,1.00E-05,0.012574,0.021601,0.004958,0.398291,1.00E-05,0.226264,0.331291,10,NWH,HBSC
S_20_00792,22.NWH.2003.BELUGA.ADN_20_02360.S_20_00792.dl.n_s.bam,0.101303,0.007243,0.000354,1.00E-05,1.00E-05,0.017652,0.335822,0.017821,0.11027,0.409517,10,NWH,HBSC
S_20_00795,23.NWH.2003.BELUGA.ADN_20_01016.S_20_00795.dl.n_s.bam,0.115727,1.00E-05,1.00E-05,1.00E-05,0.02162,0.014045,0.455549,0.008823,0.146501,0.237706,10,NWH,HBSC
S_20_00804,24.NWH.2003.BELUGA.ADN_20_02352.S_20_00804.dl.n_s.bam,0.172274,1.00E-05,0.042629,0.052155,0.051427,0.056065,0.387507,0.0417,0.007061,0.189172,10,NWH,HBSC
S_20_01022,52.NWH.1997.BELUGA.ADN_20_01203.S_20_01022.dl.n_s.bam,0.024983,0.013912,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.292676,0.002899,0.086632,0.578858,10,NWH,HBSC
S_20_01230,27.NWH.2009.BELUGA.ADN_20_04617.S_20_01230.dl.n_s.bam,1.00E-05,0.012314,1.00E-05,0.004636,0.007336,1.00E-05,0.461888,0.013949,0.161823,0.338022,10,NWH,HBSC
S_20_01233,26.NWH.2009.BELUGA.ADN_20_04620.S_20_01233.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,10,NWH,HBSC
S_20_01250,31.NWH.1999.BELUGA.ADN_20_04639.S_20_01250.dl.n_s.bam,0.112392,0.008487,0.012349,1.00E-05,0.012751,0.027226,0.533162,0.004661,0.128015,0.160946,10,NWH,HBSC
S_20_01282,38.NWH.2005.BELUGA.ADN_20_04738.S_20_01282.dl.n_s.bam,0.128906,1.00E-05,0.027617,0.04701,0.005536,0.030128,0.428765,0.018362,0.116919,0.196746,10,NWH,HBSC
S_20_01288,48.NWH.1999.BELUGA.ADN_20_04732.S_20_01288.dl.n_s.bam,0.049722,0.002985,1.00E-05,0.059602,0.022847,0.006425,0.546185,0.014656,0.203101,0.094467,10,NWH,HBSC
S_20_01290,51.NWH.1999.BELUGA.ADN_20_04730.S_20_01290.dl.n_s.bam,0.083867,0.010596,0.012668,0.025477,0.011162,0.026759,0.344178,0.02751,0.075277,0.382507,10,NWH,HBSC
S_20_01294,35.NWH.2005.BELUGA.ADN_20_04726.S_20_01294.dl.n_s.bam,0.083133,1.00E-05,0.467038,0.041764,0.056196,0.031516,0.209515,0.030883,0.040859,0.039088,10,NWH,HBSC
S_20_01296,36.NWH.2005.BELUGA.ADN_20_04724.S_20_01296.dl.n_s.bam,0.109212,0.001109,0.122039,0.023831,0.049832,0.03993,0.175271,0.045787,0.018888,0.414103,10,NWH,HBSC
S_20_01298,19.NWH.1999.BELUGA.ADN_20_04722.S_20_01298.dl.n_s.bam,0.010511,0.00234,0.006292,1.00E-05,0.017466,0.014033,0.577005,0.013513,0.198621,0.160208,10,NWH,HBSC
S_20_01308,37.NWH.2005.BELUGA.ADN_20_04712.S_20_01308.dl.n_s.bam,0.143499,1.00E-05,0.009923,1.00E-05,0.071116,1.00E-05,0.417969,0.002745,0.061741,0.292977,10,NWH,HBSC
S_20_01310,34.NWH.1999.BELUGA.ADN_20_04710.S_20_01310.dl.n_s.bam,0.049624,0.008079,0.005588,1.00E-05,1.00E-05,0.021665,0.524885,1.00E-05,0.213525,0.176604,10,NWH,HBSC
S_20_01317,54.NWH.1997.BELUGA.ADN_20_05019.S_20_01317.dl.n_s.bam,0.124756,1.00E-05,0.021717,0.016063,0.032757,0.041706,0.421599,0.026322,0.064962,0.250108,10,NWH,HBSC
S_20_01322,53.NWH.1997.BELUGA.ADN_20_04692.S_20_01322.dl.n_s.bam,0.071853,0.00695,0.004752,0.004672,0.02568,0.009297,0.446985,0.021961,0.109965,0.297884,10,NWH,HBSC
S_20_01363,15.NWH.2014.BELUGA.ADN_20_04776.S_20_01363.dl.n_s.bam,1.00E-05,0.019669,1.00E-05,0.022128,1.00E-05,0.013896,0.371648,0.001961,0.213191,0.357476,10,NWH,HBSC
S_20_01366,30.NWH.2014.BELUGA.ADN_20_04780.S_20_01366.dl.n_s.bam,0.141418,0.004442,0.004213,1.00E-05,0.03939,0.017322,0.406915,0.003419,0.104598,0.278274,10,NWH,HBSC
S_20_01374,25.NWH.2008.BELUGA.ADN_20_04772.S_20_01374.dl.n_s.bam,0.110304,1.00E-05,0.026267,0.036525,0.039473,0.034525,0.579966,0.025486,0.147434,1.00E-05,10,NWH,HBSC
S_20_01375,20.NWH.1999.BELUGA.ADN_20_04755.S_20_01375.dl.n_s.bam,0.098365,0.005387,0.049358,0.038126,0.067594,0.021107,0.241295,0.041025,0.028684,0.40906,10,NWH,HBSC
S_20_01419,49.NWH.2011.BELUGA.ADN_20_04829.S_20_01419.dl.n_s.bam,0.095246,0.009436,1.00E-05,0.003432,0.037377,1.00E-05,0.417251,0.000411,0.116197,0.320629,10,NWH,HBSC
S_20_01514,28.NWH.2012.BELUGA.ADN_20_04986.S_20_01514.dl.n_s.bam,0.04664,0.015085,0.004611,0.00898,0.048418,0.015407,0.374239,0.033767,0.12921,0.323643,10,NWH,HBSC
S_20_01516,29.NWH.2012.BELUGA.ADN_20_04988.S_20_01516.dl.n_s.bam,0.064312,1.00E-05,0.024359,1.00E-05,0.018047,0.010277,0.61759,0.025748,0.230493,0.009154,10,NWH,HBSC
S_20_01551,33.NWH.2010.BELUGA.ADN_20_05933.S_20_01551.dl.n_s.bam,0.13416,1.00E-05,0.008411,1.00E-05,0.014054,0.030264,0.492879,0.011459,0.139867,0.168886,10,NWH,HBSC
S_20_01553,56.NWH.2011.BELUGA.ADN_20_05929.S_20_01553.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,10,NWH,HBSC
S_20_01555,50.NWH.2014.BELUGA.ADN_20_05927.S_20_01555.dl.n_s.bam,0.07689,0.007196,0.010649,0.00509,1.00E-05,1.00E-05,0.53989,0.024626,0.201073,0.134566,10,NWH,HBSC
S_20_01562,39.NWH.2009.BELUGA.ADN_20_05923.S_20_01562.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,10,NWH,HBSC
S_20_01567,55.NWH.2009.BELUGA.ADN_20_05924.S_20_01567.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,10,NWH,HBSC
S_20_01590,40.NWH.2010.BELUGA.ADN_20_05886.S_20_01590.dl.n_s.bam,0.115644,0.018026,0.094801,0.012476,0.029964,0.065569,0.182225,0.054349,1.00E-05,0.426936,10,NWH,HBSC
S_20_01594,32.NWH.2009.BELUGA.ADN_20_05871.S_20_01594.dl.n_s.bam,0.109775,0.005547,0.102231,0.040915,0.066717,0.02398,0.136509,0.043365,0.009828,0.461134,10,NWH,HBSC
S_20_03515,46.NWH.2015.BELUGA.ADN_20_01172.S_20_03515.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,10,NWH,HBSC
S_20_03517,47.NWH.2015.BELUGA.ADN_20_01174.S_20_03517.dl.n_s.bam,0.098391,0.005335,0.107656,0.011759,0.064666,0.027022,0.118625,0.052448,0.026404,0.487694,10,NWH,HBSC
S_20_04103,13.REB.1995.BELUGA.ADN_20_05504.S_20_04103.dl.n_s.bam,0.130512,1.00E-05,0.001938,0.003487,0.046268,0.024404,0.453159,0.018897,0.095897,0.225428,10,NHB,HBSC
S_20_04108,14.REB.1997.BELUGA.ADN_20_05509.S_20_04108.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,10,NHB,HBSC
S_20_04123,11.REB.2006.BELUGA.ADN_20_05524.S_20_04123.dl.n_s.bam,0.057591,0.013181,0.021464,0.062949,0.06718,0.018272,0.424317,0.020305,0.162638,0.152103,10,NHB,HBSC
S_20_01266,5.RES.2003.BELUGA.ADN_20_04662.S_20_01266.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,RES,RES
S_20_01428,4.RES.2001.BELUGA.ADN_20_04943.S_20_01428.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,RES,RES
S_20_01513,8.RES.2012.BELUGA.ADN_20_04985.S_20_01513.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,RES,RES
S_20_01530,3.RES.2012.BELUGA.ADN_20_05003.S_20_01530.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,RES,RES
S_20_04119,2.RES.1996.BELUGA.ADN_20_05520.S_20_04119.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,RES,RES
S_20_04121,1.RES.1996.BELUGA.ADN_20_05522.S_20_04121.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,RES,RES
S_20_01441,140.SAN.2009.BELUGA.ADN_20_04939.S_20_01441.dl.n_s.bam,0.236346,0.002146,0.021295,1.00E-05,0.021454,0.016027,0.259446,0.036674,0.017217,0.389386,10,BEL,HBSC
S_20_01465,130.SAN.1995.BELUGA.ADN_20_04912.S_20_01465.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,10,BEL,HBSC
S_20_03642,172.SAN.2018.BELUGA.ADN_20_05389.S_20_03642.dl.n_s.bam,0.227499,0.012503,0.019955,0.009185,0.002407,1.00E-05,0.1903,0.053964,0.04774,0.436437,10,BEL,HBSC
S_20_03669,177.SAN.2020.BELUGA.ADN_20_05103.S_20_03669.dl.n_s.bam,0.032657,0.011931,0.016178,0.019683,0.631176,0.041508,0.099781,1.00E-05,0.037988,0.109087,10,BEL,SEHB
S_20_03671,180.SAN.2020.BELUGA.ADN_20_05105.S_20_03671.dl.n_s.bam,0.023091,0.008626,0.00973,0.076607,0.578913,0.056719,0.122068,1.00E-05,0.028913,0.095323,10,BEL,SEHB
S_20_03846,109.SAN.1994.BELUGA.ADN_20_06011.S_20_03846.dl.n_s.bam,0.205353,1.00E-05,0.020316,0.046231,0.011188,1.00E-05,0.334991,0.036991,0.009787,0.335124,10,BEL,HBSC
S_20_03849,185.SAN.1994.BELUGA.ADN_20_05255.S_20_03849.dl.n_s.bam,0.375172,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.029325,1.00E-05,0.595433,10,BEL,HBSC
S_20_03957,115.SAN.2016.BELUGA.ADN_20_05359.S_20_03957.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,BEL,SEHB
S_20_04029,165.SAN.2016.BELUGA.ADN_20_05430.S_20_04029.dl.n_s.bam,0.234637,1.00E-05,0.023325,1.00E-05,0.02236,0.049946,0.317479,0.037702,1.00E-05,0.314522,10,BEL,HBSC
S_20_04091,175.SAN.2020.BELUGA.ADN_20_05492.S_20_04091.dl.n_s.bam,0.261856,1.00E-05,0.003168,1.00E-05,1.00E-05,0.019174,0.290765,0.04217,0.016322,0.366513,10,BEL,HBSC
S_20_00621,88.SEH.2003.BELUGA.ADN_20_01042.S_20_00621.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.732077,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.267843,10,SEH,SEHB
S_20_01765,102.SEH.1994.BELUGA.ADN_20_01678.S_20_01765.dl.n_s.bam,0.086943,0.005474,0.057866,0.03744,0.112934,0.029037,0.47612,1.00E-05,0.064562,0.129614,10,SEH,HBSC
S_20_01784,100.SEH.1994.BELUGA.ADN_20_01677.S_20_01784.dl.n_s.bam,0.102059,1.00E-05,0.034658,0.058177,0.073149,0.033519,0.534774,0.013383,0.150262,1.00E-05,10,SEH,HBSC
S_20_01867,101.SEH.1994.BELUGA.ADN_20_02630.S_20_01867.dl.n_s.bam,0.06145,0.00881,0.004314,0.048899,0.091835,0.004632,0.356986,0.030232,0.126598,0.266244,10,SEH,HBSC
S_20_01889,89.SEH.1995.BELUGA.ADN_20_01683.S_20_01889.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,SEH,SEHB
S_20_02175,87.SEH.2002.BELUGA.ADN_20_01915.S_20_02175.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,SEH,SEHB
S_20_02340,103.SEH.2000.BELUGA.ADN_20_04477.S_20_02340.dl.n_s.bam,0.016752,0.029898,0.034371,0.065618,0.092691,0.016128,0.432229,0.009741,0.126514,0.176056,10,SEH,HBSC
S_20_03105,90.SEH.1997.BELUGA.ADN_20_03225.S_20_03105.dl.n_s.bam,0.091125,0.009984,0.03917,0.011641,0.078189,0.035478,0.477848,0.008925,0.054153,0.193487,10,SEH,HBSC
S_20_03418,98.SEH.2016.BELUGA.ADN_20_02489.S_20_03418.dl.n_s.bam,0.047982,0.017332,0.036405,1.00E-05,0.073314,0.009415,0.567876,0.03192,0.102199,0.113546,10,SEH,HBSC
S_20_03419,99.SEH.2016.BELUGA.ADN_20_03865.S_20_03419.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,10,SEH,HBSC
S_20_03420,94.SEH.2016.BELUGA.ADN_20_01726.S_20_03420.dl.n_s.bam,1.00E-05,0.002338,1.00E-05,1.00E-05,0.693669,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.303923,10,SEH,SEHB
S_20_03421,95.SEH.2016.BELUGA.ADN_20_02490.S_20_03421.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,10,SEH,HBSC
S_20_03422,97.SEH.2016.BELUGA.ADN_20_02491.S_20_03422.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,SEH,SEHB
S_20_03526,96.SEH.2016.BELUGA.ADN_20_03197.S_20_03526.dl.n_s.bam,0.075118,0.009632,0.030632,0.020532,0.069742,0.016651,0.418452,0.013402,0.136047,0.209791,10,SEH,HBSC
S_20_01726,251.SHS.2019.BELUGA.ADN_20_04589.S_20_01726.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99991,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,10,SHS,SEHB
S_20_01743,279.SHS.2020.BELUGA.ADN_20_04591.S_20_01743.dl.n_s.bam,0.045262,0.015621,0.018831,0.021594,0.044082,0.01831,0.431624,0.018515,0.165927,0.220234,10,SHS,HBSC
