"Numero_unique_specimen","Type_analyse","Annee_envoi","No_soumission_GQ","No_plaque_envoi","No_puits_envoi","Nom_projet","Numero_unique_groupe","Numero_reception_specimen","Nom_commun","Genre","Espece","Couleur_individu","Age","Sexe_visuel","Region_echantillonnage","Lieu_echantillonnage","Latitude_echantillonnage_DD","Longitude_echantillonnage_DD","Annee_echantillonnage","Mois_echantillonnage","Jour_echantillonnage","Communaute","Nom_chasseur","Sexe_laboratoire","Technique_sexage","Responsable_sexage","Numero_unique_extrait","Haplotype","Librairie_ref"
"S_20_03105","WGS",2021,"SCI034748","PE_21_00076","D12","MOBELS","G_20_03105","DL97_294","BELUGA","Delphinapterus","leucas",NA,29,NA,"SEH",NA,NA,NA,1997,"7",19,"Kuujjuaraapik",NA,"F","qPCR","S_Guillou","ADN_20_03225","HL016","librairie_143_haplotypes615"
"S_20_02865","WGS",2021,"SCI034748","PE_21_00076","G11","MOBELS","G_20_02865","DL15_250","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH","Kuujjuarapik","55.267901","-77.795199",2015,NA,NA,"Umiujaq",NA,"F","qPCR","S_Guillou","ADN_20_03814",NA,"librairie_143_haplotypes615"
"S_20_02866","WGS",2021,"SCI034748","PE_21_00076","C11","MOBELS","G_20_02866","DL15_249","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH","Kuujjuarapik","55.267901","-77.795199",2015,NA,NA,"Umiujaq",NA,"F","qPCR","S_Guillou","ADN_20_03815",NA,"librairie_143_haplotypes615"
"S_20_02890","WGS",2021,"SCI034748","PE_21_00076","E09","MOBELS","G_20_02890","DL16_274","BELUGA","Delphinapterus","leucas","Grey",NA,NA,"SEH","Kuujjuarapik",NA,NA,2020,"10",3,"Kuujjuaraapik","Tyler_Angatookalook","M","qPCR","S_Guillou","ADN_20_03840","HL008","librairie_143_haplotypes615"
"S_20_03419","WGS",2021,"SCI034748","PE_21_00076","A03","MOBELS","G_20_03419","DL15_DART_055","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH",NA,NA,NA,2016,"8",14,"Inukjuak",NA,"M","qPCR","S_Guillou","ADN_20_01709","HL009","librairie_143_haplotypes615"
"S_20_01766","WGS",2021,"SCI034748","PE_21_00076","G01","MOBELS","G_20_01766","DL2017_004","BELUGA","Delphinapterus","leucas","White",45,"F","SLE","Saint_Ulric","48.858613","-67.531705",2017,"10",23,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_04281","HL099","librairie_143_haplotypes615"
"S_20_01788","WGS",2021,"SCI034748","PE_21_00076","F04","MOBELS","G_20_01788","Dl2017_007","BELUGA","Delphinapterus","leucas","Grey",NA,"M","SLE","Grand_Metis","48.655252","-68.072588",2017,"8",1,"Saint_Laurent",NA,"M","qPCR","C_Bonnet","ADN_20_04284","HL099","librairie_143_haplotypes615"
"S_20_01764","WGS",2021,"SCI034748","PE_21_00076","G02","MOBELS","G_20_01764","DL2018_001","BELUGA","Delphinapterus","leucas","White",47,"F","SLE","Ile_Verte","48.130667","-69.530167",2018,"5",20,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_04285","HL099","librairie_143_haplotypes615"
"S_20_01777","WGS",2021,"SCI034748","PE_21_00076","G08","MOBELS","G_20_01777","DL2018_003","BELUGA","Delphinapterus","leucas","White",36,"F","SLE","Le_Bic","48.396949","-68.677792",2018,"7",22,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_04287","HL008","librairie_143_haplotypes615"
"S_20_01797","WGS",2021,"SCI034748","PE_21_00076","F09","MOBELS","G_20_01797","DL2018_004","BELUGA","Delphinapterus","leucas","White",45,"F","SLE","Baie_Sainte_Catherine","48.161905","-69.877651",2018,"7",29,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_04288","HL099","librairie_143_haplotypes615"
"S_20_01763","WGS",2021,"SCI034748","PE_21_00076","C08","MOBELS","G_20_01763","DL2018_102","BELUGA","Delphinapterus","leucas","White",10,"M","SLE","Cap_aux_Oies","47.498137","-70.236441",2018,"6",2,"Saint_Laurent",NA,"M","qPCR","S_Guillou","ADN_20_04289","HL099","librairie_143_haplotypes615"
"S_20_03664","WGS",2021,"SCI034748","PE_21_00076","H04","MOBELS","G_20_03664","DL2009_004","BELUGA","Delphinapterus","leucas","Grey",0,"M","SLE","Matane","48.818","-67.6044",2009,"9",3,"Saint_Laurent",NA,"M","qPCR","S_Guillou","ADN_20_04293","HL099","librairie_143_haplotypes615"
"S_20_01783","WGS",2021,"SCI034748","PE_21_00076","D09","MOBELS","G_20_01783","DL2015_003_F","BELUGA","Delphinapterus","leucas","White",21,"F","SLE","Sainte_Flavie","48.6127","-68.2287",2015,"7",17,"Saint_Laurent",NA,"U","PCR","C_Bonnet","ADN_20_04295","HL102","librairie_143_haplotypes615"
"S_20_02340","WGS",2021,"SCI034748","PE_21_00076","F02","MOBELS","G_20_02340","DL00120","BELUGA","Delphinapterus","leucas",NA,23,"F","SEH","Nastapoka_River","56.91","-76.5441666666667",2000,"8",5,"Inukjuak",NA,"U","qPCR","S_Guillou","ADN_20_04477","HL092","librairie_143_haplotypes615"
"S_20_01781","WGS",2021,"SCI034748","PE_21_00076","B04","MOBELS","G_20_01781","DL2009_104","BELUGA","Delphinapterus","leucas","White",37,"F","SLE","LAnse_au_Loup","51.5221","-56.8288",2009,"7",12,"Terre_Neuve",NA,"F","qPCR","S_Guillou","ADN_20_04491","HL024","librairie_143_haplotypes615"
"S_20_01779","WGS",2021,"SCI034748","PE_21_00076","B09","MOBELS","G_20_01779","DL2009_109","BELUGA","Delphinapterus","leucas","White",40,"F","SLE","Saint_Ulric","48.788","-67.702",2009,"10",24,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_04495","HL016","librairie_143_haplotypes615"
"S_20_01744","WGS",2021,"SCI034748","PE_21_00076","E11","MOBELS","G_20_01744","DL19_255","BELUGA","Delphinapterus","leucas","Grey",NA,NA,"SEH","Kuujjuarapik",NA,NA,2020,"10",3,"Kuujjuaraapik","George_Tooktoo","F","qPCR","S_Guillou","ADN_20_04578","HL098","librairie_143_haplotypes615"
"S_20_01736","WGS",2021,"SCI034748","PE_21_00076","H03","MOBELS","G_20_01736","DL19_308","BELUGA","Delphinapterus","leucas","White",NA,NA,"SEH","Kuujjuarapik",NA,NA,2019,"10",12,"Kuujjuaraapik","Samson_Tooktoo","F","qPCR","S_Guillou","ADN_20_04582","HL074","librairie_143_haplotypes615"
"S_20_01727","WGS",2021,"SCI034748","PE_21_00076","B12","MOBELS","G_20_01727","DL19_303","BELUGA","Delphinapterus","leucas","White",NA,NA,"SEH","Kuujjuarapik",NA,NA,2019,"9",25,"Kuujjuaraapik","George_Tooktoo","M","qPCR","S_Guillou","ADN_20_04583","HL001","librairie_143_haplotypes615"
"S_20_01734","WGS",2021,"SCI034748","PE_21_00076","H02","MOBELS","G_20_01734","DL18_261","BELUGA","Delphinapterus","leucas","White",NA,NA,"SEH","Kuujjuarapik",NA,NA,2020,"10",4,"Kuujjuaraapik","Charlie_Angatookalook","F","qPCR","S_Guillou","ADN_20_04592","HL001","librairie_143_haplotypes615"
"S_20_01175","WGS",2021,"SCI034748","PE_21_00076","A07","MOBELS","G_20_01175","DL19_304","BELUGA","Delphinapterus","leucas","Dark_Grey",NA,NA,"SEH","Kuujjuarapik",NA,NA,2019,"10",12,"Kuujjuaraapik","Mary_Sala","F","qPCR","S_Guillou","ADN_20_04594","HL074","librairie_143_haplotypes615"
"S_20_01152","WGS",2021,"SCI034748","PE_21_00076","A05","MOBELS","G_20_01152","DL19_309","BELUGA","Delphinapterus","leucas","White",NA,NA,"SEH","Kuujjuarapik",NA,NA,2019,"9",25,"Kuujjuaraapik","George_Tooktoo","U","qPCR","S_Guillou","ADN_20_04598","HL001","librairie_143_haplotypes615"
"S_20_01151","WGS",2021,"SCI034748","PE_21_00076","D10","MOBELS","G_20_01151","DL19_259","BELUGA","Delphinapterus","leucas","White",NA,NA,"SEH","Kuujjuarapik",NA,NA,2020,"10",3,"Kuujjuaraapik","George_Tooktoo","F","qPCR","S_Guillou","ADN_20_04608","HL008","librairie_143_haplotypes615"
"S_20_01255","WGS",2021,"SCI034748","PE_21_00076","A06","MOBELS","G_20_01255","ARPG_2009_1396","BELUGA","Delphinapterus","leucas",NA,NA,"F","CSB","Pangnirtung_Imilit","65.890667","-67.195387",2009,"7",4,"Pangnirtung",NA,"M","qPCR","C_Bonnet","ADN_22_00183","HL004","librairie_143_haplotypes615"
"S_20_01259","WGS",2021,"SCI034748","PE_21_00076","F07","MOBELS","G_20_01259","ARCH_2007_1151","BELUGA","Delphinapterus","leucas",NA,33,"F","NHB",NA,NA,NA,2007,"8",16,"Coral Harbour","Jeff_Ottokie","M","qPCR","S_Guillou","ADN_20_04654","HL034","librairie_143_haplotypes615"
"S_20_01062","WGS",2021,"SCI034748","PE_21_00076","C02","MOBELS","G_20_01062","ARCH_00_1053","BELUGA","Delphinapterus","leucas",NA,9,"F","NHB","Coral_Harbour_Snafu",NA,NA,2000,"8",24,"Coral Harbour","Peter_Nakoolak","F","qPCR","S_Guillou","ADN_20_01286","HL044","librairie_143_haplotypes615"
"S_20_01063","WGS",2021,"SCI034748","PE_21_00076","G04","MOBELS","G_20_01063","ARCH_00_1055","BELUGA","Delphinapterus","leucas",NA,13,"M","NHB","Coral_Harbour_Bear_Island",NA,NA,2000,"8",25,"Coral Harbour","Noel_Kaludjak","F","qPCR","S_Guillou","ADN_20_01287","HL003","librairie_143_haplotypes615"
"S_20_01359","WGS",2021,"SCI034748","PE_21_00076","D08","MOBELS","G_20_01359","ARCH_2009_1191","BELUGA","Delphinapterus","leucas",NA,NA,"F","NHB","Snafu",NA,NA,2009,"8",17,"Coral Harbour","Greg_Ningeocheak","F","qPCR","S_Guillou","ADN_20_04805","HL042","librairie_143_haplotypes615"
"S_20_01409","WGS",2021,"SCI034748","PE_21_00076","F05","MOBELS","G_20_01409","B97_029","BELUGA","Delphinapterus","leucas",NA,19,"M","CSB",NA,NA,NA,1997,"7",5,"Pangnirtung","MICHEAL_KISA","M","qPCR","S_Guillou","ADN_20_04853","HL050","librairie_143_haplotypes615"
"S_20_01413","WGS",2021,"SCI034748","PE_21_00076","C07","MOBELS","G_20_01413","ARCH_2001_1059","BELUGA","Delphinapterus","leucas",NA,22,"M","NHB","Nuvua",NA,NA,2001,"8",3,"Coral Harbour","Peter_Nakoolak","M","qPCR","S_Guillou","ADN_20_04867","HL060","librairie_143_haplotypes615"
"S_20_01414","WGS",2021,"SCI034748","PE_21_00076","G07","MOBELS","G_20_01414","ARCH_2001_1077","BELUGA","Delphinapterus","leucas",NA,12,"F","NHB","Native_Point",NA,NA,2001,"7",27,"Coral Harbour","Ryan_Netser","F","qPCR","S_Guillou","ADN_20_04869",NA,"librairie_143_haplotypes615"
"S_20_01391","WGS",2021,"SCI034748","PE_21_00076","A12","MOBELS","G_20_01391","ARCH_2001_1083","BELUGA","Delphinapterus","leucas",NA,5,"M","NHB","Coral_Harbour",NA,NA,2001,"8",3,"Coral Harbour","Gabriel_Bruce","M","qPCR","S_Guillou","ADN_20_04872","HL001","librairie_143_haplotypes615"
"S_20_01392","WGS",2021,"SCI034748","PE_21_00076","B03","MOBELS","G_20_01392","ARCH_2001_1086","BELUGA","Delphinapterus","leucas",NA,NA,"M","NHB","Native_Point",NA,NA,2001,"7",27,"Coral Harbour","Roland_Nakoolak","M","qPCR","S_Guillou","ADN_20_04873","HL001","librairie_143_haplotypes615"
"S_20_01393","WGS",2021,"SCI034748","PE_21_00076","H08","MOBELS","G_20_01393","ARCH_2001_1087","BELUGA","Delphinapterus","leucas",NA,18,"M","NHB","Native_Point",NA,NA,2001,"7",27,"Coral Harbour","Willie_Nakoolak","M","qPCR","S_Guillou","ADN_20_04874","HL012","librairie_143_haplotypes615"
"S_20_01394","WGS",2021,"SCI034748","PE_21_00076","B10","MOBELS","G_20_01394","ARCH_2001_1092","BELUGA","Delphinapterus","leucas",NA,9,"M","NHB","Nunaguluk",NA,NA,2001,"8",19,"Coral Harbour","Moses_Nakoolak","F","qPCR","S_Guillou","ADN_20_04876","HL011","librairie_143_haplotypes615"
"S_20_01384","WGS",2021,"SCI034748","PE_21_00076","F03","MOBELS","G_20_01384","ARCH_2001_1093","BELUGA","Delphinapterus","leucas",NA,9,"M","NHB","Coral_Harbour_Bear_Island",NA,NA,2001,"8",8,"Coral Harbour","Gabriel_Bruce","M","qPCR","S_Guillou","ADN_20_04877","HL001","librairie_143_haplotypes615"
"S_20_01390","WGS",2021,"SCI034748","PE_21_00076","A10","MOBELS","G_20_01390","ARCH_2001_1104","BELUGA","Delphinapterus","leucas",NA,29,"M","NHB","Native_Point",NA,NA,2001,"7",27,"Coral Harbour","John_Shimout","M","qPCR","S_Guillou","ADN_20_04881","HL003","librairie_143_haplotypes615"
"S_20_01480","WGS",2021,"SCI034748","PE_21_00076","G10","MOBELS","G_20_01480","ARCH_2001_1082","BELUGA","Delphinapterus","leucas",NA,12,"M","NHB","on_water_800_yds_from_town",NA,NA,2001,"8",20,"Coral Harbour","Casey","M","qPCR","S_Guillou","ADN_20_04898","HL013","librairie_143_haplotypes615"
"S_20_01430","WGS",2021,"SCI034748","PE_21_00076","B02","MOBELS","G_20_01430","B97_012","BELUGA","Delphinapterus","leucas",NA,33,"M","CSB","Pangnirtung_Cumberland_Sound",NA,NA,1997,"7",9,"Pangnirtung","Tommy_Evic","M","qPCR","S_Guillou","ADN_20_04935","HL064","librairie_143_haplotypes615"
"S_20_01273","WGS",2021,"SCI034748","PE_21_00076","D01","MOBELS","G_20_01273","B97_017","BELUGA","Delphinapterus","leucas",NA,24,"M","CSB",NA,NA,NA,1997,"7",15,"Pangnirtung",NA,"M","qPCR","S_Guillou","ADN_20_04669","HL022","librairie_143_haplotypes615"
"S_20_01260","WGS",2021,"SCI034748","PE_21_00076","G05","MOBELS","G_20_01260","ARCH_2007_1153","BELUGA","Delphinapterus","leucas",NA,36,"F","NHB",NA,NA,NA,2007,"8",16,"Coral Harbour","Charlie_Nakoolak","M","qPCR","S_Guillou","ADN_20_04655","HL060","librairie_143_haplotypes615"
"S_20_01895","WGS",2021,"SCI034748","PE_21_00076","F06","MOBELS","G_20_01895","KUUJJUARAPIK_93_9","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH","Kuujjuarapik",NA,NA,1993,NA,NA,NA,NA,"F","qPCR","S_Guillou","ADN_20_05046","HL074","librairie_143_haplotypes615"
"S_20_03444","WGS",2021,"SCI034748","PE_21_00076","A09","MOBELS","G_20_03444","DL2009JB_01","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2009,"7",29,"DFO_MPO",NA,"M","qPCR","S_Guillou","ADN_20_05089","HL008","librairie_143_haplotypes615"
"S_20_03538","WGS",2021,"SCI034748","PE_21_00076","H12","MOBELS","G_20_03538","DL2019_002","BELUGA","Delphinapterus","leucas","Grey",2,"M","SLE","Rimouski","48.422994","-68.607249",2019,"5",13,"Saint_Laurent",NA,"M","qPCR","S_Guillou","ADN_20_05092","HL050","librairie_143_haplotypes615"
"S_20_03539","WGS",2021,"SCI034748","PE_21_00076","E02","MOBELS","G_20_03539","DL2019_003","BELUGA","Delphinapterus","leucas","White",52,"M","SLE","Saint_Ulric","48.785139","-67.700917",2019,"6",19,"Saint_Laurent",NA,"M","qPCR","S_Guillou","ADN_20_05093","HL099","librairie_143_haplotypes615"
"S_20_01223","WGS",2021,"SCI034748","PE_21_00076","H07","MOBELS","G_20_01223","ARSQ_02_1003","BELUGA","Delphinapterus","leucas",NA,36,NA,"SAN","Sanikiluaq",NA,NA,2002,"5",30,"Sanikiluaq",NA,"F","qPCR","S_Guillou","ADN_20_01154",NA,"librairie_143_haplotypes615"
"S_20_01785","WGS",2021,"SCI034748","PE_21_00076","E06","MOBELS","G_20_01785","DL2017_001","BELUGA","Delphinapterus","leucas","White",53,"F","SLE","Ile_aux_Basques","48.144625","-69.247415",2017,"5",20,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_04280","HL099","librairie_143_haplotypes615"
"S_20_01783","WGS",2021,"SCI034748","PE_21_00076","C10","MOBELS","G_20_01783","DL2015_003_F","BELUGA","Delphinapterus","leucas","White",21,"F","SLE","Sainte_Flavie","48.6127","-68.2287",2015,"7",17,"Saint_Laurent",NA,"U","PCR","C_Bonnet","ADN_20_04295","HL102","librairie_143_haplotypes615"
"S_20_01783","WGS",2021,"SCI034748","PE_21_00076","D05","MOBELS","G_20_01783","DL2015_003_F","BELUGA","Delphinapterus","leucas","White",21,"F","SLE","Sainte_Flavie","48.6127","-68.2287",2015,"7",17,"Saint_Laurent",NA,"U","PCR","C_Bonnet","ADN_20_04295","HL102","librairie_143_haplotypes615"
"S_20_03540","WGS",2021,"SCI034748","PE_21_00076","E10","MOBELS","G_20_03540","DL2019_005_F","BELUGA","Delphinapterus","leucas","White",22,"F","SLE","Grosse_Roche","48.940756","-67.171455",2019,"7",16,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_05794","HL008","librairie_143_haplotypes615"
"S_20_03532","WGS",2021,"SCI034748","PE_21_00076","D07","MOBELS","G_20_03532","DL2019_009_F","BELUGA","Delphinapterus","leucas","White",28,"F","SLE","Cacouna","47.9133","-69.5073",2019,"11",9,"Saint_Laurent",NA,"F","qPCR","C_Bonnet","ADN_20_05796","HL099","librairie_143_haplotypes615"
"S_20_01773","WGS",2021,"SCI034748","PE_21_00076","A11","MOBELS","G_20_01773","DL2011_002_B","BELUGA","Delphinapterus","leucas","Grey",0,NA,"SLE","Rimouski_est","48.7852777777778","-68.5427777777778",2011,"5",19,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_05036","HL008","librairie_143_haplotypes615"
"S_20_03480","WGS",2021,"SCI034748","PE_21_00076","H09","MOBELS","G_20_03480","DL2010_008_F","BELUGA","Delphinapterus","leucas","White",31,"F","SLE","Sainte_Flavie","48.6063888888889","-68.2411111111111",2010,"8",29,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_01940","HL099","librairie_143_haplotypes615"
"S_20_03537","WGS",2021,"SCI034748","PE_21_00076","E05","MOBELS","G_20_03537","DL2019_001","BELUGA","Delphinapterus","leucas","Grey",5,"F","SLE","Baie_des_Sables","48.722212","-67.89651",2019,"4",8,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_05812","HL099","librairie_143_haplotypes615"
"S_20_03659","WGS",2021,"SCI034748","PE_21_00076","F12","MOBELS","G_20_03659","DL2019_006","BELUGA","Delphinapterus","leucas","White",48,"F","SLE","Riviere_du_Loup","47.865","-69.61667",2019,"8",1,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_05813","HL099","librairie_143_haplotypes615"
"S_20_03531","WGS",2021,"SCI034748","PE_21_00076","E07","MOBELS","G_20_03531","DL2019_008","BELUGA","Delphinapterus","leucas","White",30,"F","SLE","Matane","48.87732","-67.41554",2019,"10",17,"Saint_Laurent",NA,"U","qPCR","C_Bonnet","ADN_20_05814","HL099","librairie_143_haplotypes615"
"S_20_01556","WGS",2021,"SCI034748","PE_21_00076","C05","MOBELS","G_20_01556","PDL82_M5","BELUGA","Delphinapterus","leucas",NA,NA,"M","CSB","Clearwater_Fiord","66.5674","-67.4474",1982,"7",21,"Pangnirtung",NA,"M","qPCR","S_Guillou","ADN_20_05930","HL024","librairie_143_haplotypes615"
"S_20_01546","WGS",2021,"SCI034748","PE_21_00076","D03","MOBELS","G_20_01546","ARPG_2010_1418","BELUGA","Delphinapterus","leucas",NA,34,"F","CSB","Pangnirtung_Bon_Accord","65.216271","-65.750172",2010,"7",6,"Pangnirtung","Joopa_Sowdluapik","F","qPCR","C_Bonnet","ADN_20_05937","HL003","librairie_143_haplotypes615"
"S_20_03496","WGS",2021,"SCI034748","PE_21_00076","B01","MOBELS","G_20_03496","B94_31","BELUGA","Delphinapterus","leucas",NA,11,"F","CSB","Clearwater_Fiord","66.5674","-67.4474",1994,"7",23,"Pangnirtung","HTA","M","qPCR","S_Guillou","ADN_20_05968","HL003","librairie_143_haplotypes615"
"S_20_00708","WGS",2022,"SCI036374",NA,NA,"MOBELS","G_20_00708","ARRB_01_1140","NARVAL","Monodon","monoceros",NA,NA,"M","NHB","Repulse_Bay",NA,NA,2001,NA,NA,"Naujaat",NA,"M","qPCR","C_Bonnet","ADN_22_00697",NA,"librairie_143_haplotypes615"
"S_20_00703","WGS",NA,"SCI036374",NA,NA,"MOBELS","G_20_00703","ARPG_06_1265","BELUGA","Delphinapterus","leucas",NA,40,"M","CSB","Pangnirtung",NA,NA,2006,"7",1,"Pangnirtung",NA,"M","qPCR","S_Guillou","ADN_20_01073","HL003","librairie_143_haplotypes615"
"S_20_00693","WGS",NA,"SCI036374",NA,NA,"MOBELS","G_20_00693","ARPG_05_1212","BELUGA","Delphinapterus","leucas",NA,24,"M","CSB","Pangnirtung",NA,NA,2005,"7",NA,"Pangnirtung",NA,"M","qPCR","S_Guillou","ADN_20_04685","HL003","librairie_143_haplotypes615"
"S_20_00702","WGS",NA,"SCI036374",NA,NA,"MOBELS","G_20_00702","ARPG_02_1034","BELUGA","Delphinapterus","leucas",NA,30,"M","CSB","Pangnirtung",NA,NA,2002,"7",22,"Pangnirtung",NA,"M","qPCR","C_Bonnet","ADN_20_01138","HL030","librairie_143_haplotypes615"
